	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	clase
38	-0.347565	0.111879	0.0455627	-0.099498	-0.446345	-0.411513	-0.135315	-0.0236261	-0.642292	0.997649	-0.676794	1.12259	-0.218274	-0.541607	-0.1537	-0.0414655	-0.75154	-1.62767	0.551674	0.946409	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	0.776901	1.16327	1.00697	0.355252	-0.369767	-0.0485707	-0.0361835	-0.636088	0.0544079	-1.16927	-1.24113	0.986487	0.3119	-0.0868626	-0.479074	-0.8388	-1.11102	-1.25413	0.572715	0.569831	-0.0930402	-0.0660959	3.57387	1.25843	-0.755742	-0.143904	1.13059	-0.151769	-0.193176	-0.0161733	-0.304968	0.229744	0.0131557	0.308266	-0.121281	-0.522725	-0.175718	3
39	-0.347565	-1.18357	-2.06721	-0.319881	1.69153	2.25797	3.66842	-0.0236261	-0.642292	-1.57802	0.81866	-0.757059	0.118678	3.39717	5.91439	-0.0414655	-0.75154	0.241127	-0.124195	-1.16993	0.310198	3.89586	2.18348	-0.0323592	-0.432805	0.940084	0.824441	1.00697	1.35486	1.28552	-0.0485707	-0.0361835	-0.636088	-0.424858	-0.361545	-1.41004	0.8164	-0.26178	-0.0868626	-0.479074	-0.992519	-1.11102	0.329061	-0.460713	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.72821	0.984982	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-1.14038	-0.493027	-1.1601	-0.522725	-0.175718	9
40	-0.347565	-1.18357	-2.30196	-0.319881	1.86968	3.14779	1.76655	-0.0236261	-0.642292	-1.57802	0.569417	0.287189	-0.218274	3.39717	2.88035	-0.0414655	0.117002	0.920691	1.39651	-0.518747	0.310198	3.61667	-0.112928	-0.0323592	1.18746	1.10327	1.16327	1.00697	1.35486	3.2167	-0.0485707	-0.0361835	-0.636088	-0.744369	-1.00773	-1.07221	1.15657	0.885579	-0.0868626	-0.479074	-0.992519	-1.11102	-0.304214	1.26167	-0.345682	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.9227	0.044244	0.793941	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-2.75532	0.508589	0.398126	-0.522725	-0.175718	4
41	-0.347565	0.543695	0.515067	-0.540264	-0.624501	-0.411513	-0.135315	-0.0236261	0.0129401	0.629697	-1.67376	0.0783391	0.792584	-0.541607	-0.1537	-0.0414655	-0.75154	0.920691	-1.138	-0.193157	1.26387	0.545535	-0.112928	-0.0323592	-0.756858	0.613718	-0.0226451	0.84781	1.18826	1.00964	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.684636	-1.57896	-0.374209	1.7461	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	-0.632951	1.9431	-0.0930402	-0.0660959	-0.408178	0.729013	-1.33922	-1.83723	-0.047684	0.868294	-0.193176	-0.0161733	-0.304968	0.229744	0.474569	0.708912	1.09067	-0.522725	-0.175718	9
42	-0.347565	0.111879	0.984571	0.120885	-0.624501	-0.411513	-0.135315	-0.0236261	1.3234	0.997649	-0.676794	0.0783391	0.455631	-0.541607	-0.1537	-0.0414655	1.27506	0.7508	-1.138	-0.355952	0.945976	-0.571241	-0.112928	-0.0323592	0.215301	-0.528563	-1.5474	-0.425487	0.521853	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.49237	0.616941	-0.374209	-0.835459	-0.0868626	-0.479074	-0.992519	0.125631	1.12066	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.68276	1.18919	0.044244	-0.889309	-0.151769	-0.193176	-0.0161733	-0.304968	0.229744	0.935983	0.308266	1.2638	3.44921	2.4314	2
43	-0.347565	0.543695	0.515067	-2.08294	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.02609	1.0679	-0.965909	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	-1.62767	1.56548	0.620819	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	-1.18129	1.16327	0.84781	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	0.769276	0.954772	-1.22464	-0.835459	-0.0868626	-0.479074	-0.992519	-0.956443	1.27897	0.056001	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.506288	0.9947	1.17313	0.962266	1.68435	10.2267	-0.0161733	-0.304968	-0.372664	0.705276	0.909235	1.09067	2.45622	10.2528	1
44	-0.347565	-1.18357	-1.83245	-0.099498	1.86968	2.85118	-0.135315	-0.0236261	-0.642292	-0.842114	0.320175	-1.59246	-0.89218	3.15099	-0.1537	-0.0414655	-0.75154	0.7508	-0.800065	-0.518747	0.945976	2.49989	-0.112928	-0.0323592	-0.756858	0.450535	1.16327	0.84781	1.18826	1.56141	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.16927	-1.74787	0.8164	-0.26178	-0.0868626	-0.479074	-0.992519	-1.11102	-0.620852	0.400477	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.9227	0.796834	-0.889309	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-2.0632	-0.292703	-1.1601	-0.522725	-0.175718	9
45	-0.347565	-1.18357	-2.77146	-0.540264	1.69153	3.14779	-0.135315	-0.0236261	-0.642292	-1.57802	0.569417	-0.33936	-0.386751	3.39717	0.857649	-0.0414655	-0.75154	0.411018	-0.46213	-1.00713	0.628087	2.49989	-0.112928	-0.0323592	0.539354	0.940084	-0.361479	0.529486	1.35486	0.181997	-0.0485707	-0.0361835	-0.013357	0.693429	0.284638	-1.57896	0.986487	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	-0.462533	0.400477	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.9227	-0.332051	-0.216009	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-2.75532	-0.493027	0.0518547	-0.522725	-0.175718	9
46	-0.347565	-0.751753	0.280315	-1.4218	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	0.0777677	0.81866	-2.21901	-1.39761	-0.541607	-0.1537	-0.0414655	-0.462026	1.09058	-0.800065	-1.16993	-1.27925	-0.571241	-0.112928	-0.0323592	-0.108752	1.10327	-0.192062	-0.584649	-0.977553	-0.645649	-0.0485707	-0.0361835	0.92074	1.33245	-0.0384532	-0.0587205	0.986487	-0.26178	-0.0868626	-0.479074	1.46699	-0.492697	-1.25413	0.056001	1.02759	-0.0930402	-0.0660959	-0.408178	0.552541	0.0222322	-1.27279	1.13059	0.460269	-0.193176	-0.0161733	-0.304968	-0.372664	0.705276	0.107943	0.398126	-0.274479	-0.175718	6
47	-0.347565	-1.18357	-2.53671	-0.319881	1.86968	0.774923	-0.135315	-0.0236261	-0.642292	-1.762	0.320175	1.12259	1.29801	0.196913	-0.1537	-0.0414655	-0.75154	0.241127	1.39651	0.295229	1.26387	0.266341	-0.112928	-0.0323592	2.80772	1.10327	-0.0226451	0.688648	0.855054	-0.645649	-0.0485707	-0.0361835	2.47757	1.33245	1.09237	0.954772	1.15657	1.7461	-0.0868626	-0.138266	-0.377643	-0.492697	1.27897	0.056001	-0.345682	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.9227	0.796834	-0.720984	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-2.75532	0.308266	0.398126	-0.522725	-0.175718	4
48	-0.347565	-0.319937	0.280315	1.00242	0.444435	-0.411513	-0.135315	-0.0236261	1.3234	0.997649	-0.676794	0.0783391	0.624107	-0.541607	-0.1537	-0.0414655	1.85409	0.241127	-0.46213	1.4348	-0.325581	-0.571241	-0.112928	-0.0323592	-0.756858	-0.202197	0.993858	1.00697	0.688453	-0.369767	-0.0485707	-0.0361835	-0.636088	-0.904124	-0.523091	-1.57896	0.646313	1.45926	-0.0868626	-0.479074	0.390952	-0.956443	-1.25413	0.056001	1.02759	-0.0930402	-0.0660959	-0.408178	0.905484	-0.366755	-0.143904	0.962266	0.0522439	-0.193176	-0.0161733	-0.304968	0.0289412	0.474569	0.107943	-0.294417	-0.522725	-0.175718	3
49	0.805856	1.83914	0.515067	-1.64218	-0.980813	-0.411513	-0.135315	-0.0236261	2.63387	0.813673	0.81866	0.913737	-1.39761	-0.541607	-0.1537	-0.0414655	3.30166	0.071236	-0.46213	1.4348	-0.802415	-0.571241	-0.112928	-0.0323592	-0.108752	-1.34448	-0.0226451	1.00697	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	0.60773	0.448026	-1.56482	-0.835459	-0.0868626	-0.479074	-0.531362	1.36229	-0.462533	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	0.905484	1.18919	0.608687	-0.720984	0.0522439	-0.193176	-0.0161733	1.8501	1.83617	0.474569	0.909235	1.61008	3.44921	4.16948	2
50	1.95928	0.327787	0.515067	-0.099498	-0.802657	-0.411513	-0.135315	-0.0236261	1.97864	0.813673	-2.17225	-0.757059	-0.0497981	-0.541607	-0.1537	-0.0414655	2.1436	0.071236	-0.969032	0.783614	-0.00769154	-0.571241	-0.112928	-0.0323592	0.539354	1.10327	1.16327	0.84781	-0.311151	-0.645649	-0.0485707	-0.0361835	-0.013357	1.33245	-0.523091	-1.74787	0.306139	1.17242	-0.0868626	-0.138266	1.46699	-1.11102	-1.25413	-0.805188	2.17198	-0.0930402	-0.0660959	-0.408178	1.4349	-1.53372	-0.896494	0.793941	0.0522439	-0.193176	-0.0161733	-0.304968	0.229744	0.935983	0.508589	-0.121281	-0.522725	-0.175718	8
51	0.805856	1.83914	0.749819	-1.4218	-0.980813	-0.411513	-0.135315	-0.0236261	0.340556	0.997649	0.81866	0.913737	-0.89218	-0.541607	-0.1537	-0.0414655	0.117002	1.09058	0.382707	1.4348	-0.484525	-0.571241	-0.112928	-0.0323592	-0.756858	-0.691745	-0.530896	1.00697	-0.644352	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.199999	0.785856	-1.39473	-0.835459	-0.0868626	-0.479074	-0.992519	1.05312	0.48738	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	0.199598	1.18919	0.796834	-0.216009	0.664282	-0.193176	-0.0161733	-0.304968	1.83617	0.935983	0.909235	1.61008	3.44921	5.03852	2
52	-0.347565	-0.967661	-0.893446	0.561651	1.51337	1.36814	-0.135315	-0.0236261	-0.642292	-1.39404	-0.17831	-0.757059	0.624107	2.90482	-0.1537	-0.0414655	-0.75154	-1.62767	-1.138	-1.16993	0.151253	2.49989	-0.112928	-0.0323592	-0.432805	0.450535	0.485606	0.370324	1.18826	1.56141	-0.0485707	-0.0361835	-0.636088	-0.105347	-0.199999	0.616941	0.646313	-0.548619	-0.0868626	-0.479074	-0.992519	-0.492697	1.12066	-1.14966	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	0.605713	-0.708346	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-0.975072	0.474569	-1.89529	-1.1601	-0.522725	-0.175718	7
53	-0.347565	-1.18357	-2.53671	0.782034	0.62259	-0.114904	-0.135315	-0.0236261	-0.642292	-1.94597	-1.67376	1.12259	1.29801	-0.541607	-0.1537	-0.0414655	-0.75154	-1.62767	1.05858	1.4348	0.469142	-0.571241	-0.112928	-0.0323592	-0.108752	-0.202197	1.16327	1.00697	0.521853	-0.645649	-0.0485707	-0.0361835	0.92074	0.693429	0.60773	0.954772	-0.204122	-0.835459	-0.0868626	-0.479074	-0.992519	-0.338115	1.27897	-0.288475	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-0.561248	1.17313	-0.889309	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-2.0632	0.909235	1.43694	-0.274479	-0.175718	1
54	-0.347565	-1.18357	-1.83245	0.782034	0.0881226	-0.411513	-0.135315	-0.0236261	-0.642292	-1.39404	0.81866	-0.33936	-0.723704	2.90482	-0.1537	-0.0414655	-0.172512	0.920691	0.382707	-1.16993	0.469142	2.2207	-0.112928	-0.0323592	1.51151	1.10327	0.146772	0.370324	1.35486	3.2167	-0.0485707	-0.0361835	0.298009	1.01294	0.60773	0.785856	0.8164	-0.26178	-0.0868626	-0.479074	-0.992519	-1.11102	0.645699	0.228239	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.53372	1.17313	-0.552659	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-1.37108	0.308266	-0.98696	-0.522725	-0.175718	4
55	-0.347565	-0.751753	0.280315	-1.20141	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-0.106209	0.569417	-0.965909	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	0.920691	-0.124195	-1.16993	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	1.10327	-1.03915	-1.53962	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	1.01294	1.09237	0.954772	0.476226	-0.548619	-0.0868626	0.202541	1.46699	0.89854	-0.77917	0.056001	1.48535	-0.0930402	-0.0660959	-0.408178	0.0231264	0.800206	-1.08464	0.625616	1.88836	-0.193176	-0.0161733	-0.304968	-0.77427	0.0131557	0.508589	0.917533	0.470258	-0.175718	6
56	-0.347565	1.19142	0.984571	-1.20141	-0.980813	-0.411513	-0.135315	-0.0236261	0.0129401	0.997649	0.569417	0.704888	-1.22913	-0.541607	-0.1537	-0.0414655	0.985544	1.09058	-0.800065	1.272	-0.325581	-0.571241	-0.112928	-0.0323592	-0.108752	0.287352	-1.5474	0.84781	-0.477751	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.49237	0.954772	-0.714383	-0.835459	-0.0868626	-0.479074	-0.992519	-0.492697	1.27897	-1.14966	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.329817	0.9947	0.984982	-0.216009	0.868294	3.71429	-0.0161733	-0.304968	1.23376	0.935983	0.708912	1.61008	3.44921	5.03852	2
57	-0.347565	0.327787	0.515067	-1.20141	-0.980813	-0.411513	-0.135315	-0.0236261	0.995788	0.997649	-0.676794	0.496038	-0.89218	-0.541607	-0.1537	-0.0414655	1.56457	0.411018	-1.138	-0.355952	0.628087	-0.571241	-0.112928	-0.0323592	0.539354	0.450535	-1.5474	-1.53962	0.521853	1.00964	-0.0485707	-0.0361835	1.23211	0.693429	-1.49237	-1.74787	-0.0340352	1.17242	-0.0868626	-0.138266	1.31327	-1.11102	-1.09581	1.08943	0.340953	-0.0930402	-0.0660959	-0.408178	0.905484	-0.561248	0.608687	0.288966	-0.763807	-0.193176	-0.0161733	-0.304968	-0.372664	0.705276	-0.0923803	-1.1601	-0.522725	-0.175718	0
58	-0.347565	-1.18357	-2.77146	-0.760647	1.15706	1.07153	-0.135315	-0.0236261	-0.642292	-1.94597	-0.427552	0.0783391	0.455631	1.67395	-0.1537	-0.0414655	-0.75154	0.241127	0.551674	-1.16993	1.26387	-0.292047	-0.112928	-0.0323592	1.18746	1.10327	0.655023	0.370324	1.18826	0.457879	-0.0485707	-0.0361835	-0.013357	0.0544079	-0.199999	0.27911	0.8164	0.3119	-0.0868626	-0.479074	-0.992519	-1.11102	0.645699	-0.805188	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.9227	0.608687	-1.39428	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-2.75532	-0.0923803	-1.1601	-0.522725	-0.175718	4
59	-0.347565	-0.967661	0.0455627	-0.099498	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-0.474161	0.569417	-1.59246	-1.39761	-0.541607	-0.1537	-0.0414655	-0.462026	0.7508	-0.293163	-1.16993	-1.27925	-0.571241	-0.112928	-0.0323592	-0.432805	1.10327	-0.0226451	-0.902973	-1.31075	-0.645649	-0.0485707	-0.0361835	0.298009	1.33245	0.60773	0.27911	0.476226	0.02506	-0.0868626	-0.138266	1.46699	-0.647279	-1.25413	-1.3219	2.62974	-0.0930402	-0.0660959	-0.408178	0.199598	-0.172261	-1.46094	-0.047684	2.29638	2.4118	-0.0161733	-0.304968	-0.77427	0.474569	0.708912	0.917533	0.222012	-0.175718	6
60	1.95928	1.19142	0.749819	1.00242	0.444435	-0.411513	-0.135315	-0.0236261	0.668172	-0.290185	-2.67073	-1.17476	1.29801	0.443086	-0.1537	-0.0414655	-0.75154	-1.62767	-0.293163	0.946409	0.787032	-0.571241	-0.112928	-0.0323592	-0.756858	-0.854928	1.16327	1.00697	-0.477751	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.16927	-0.565467	0.8164	-0.26178	-0.0868626	-0.479074	-0.685081	-1.11102	-1.25413	0.400477	0.79871	-0.0930402	-0.0660959	2.57836	0.376069	-1.72821	-0.332051	0.793941	-0.355781	-0.193176	-0.0161733	2.92763	1.63536	0.705276	-0.0923803	-0.640688	-0.522725	-0.175718	3
61	-0.347565	-0.104029	0.0455627	0.561651	1.86968	1.07153	-0.135315	-0.0236261	1.3234	0.997649	0.81866	-0.13051	1.29801	0.935433	-0.1537	-0.0414655	-0.75154	-1.118	-1.138	-0.681543	1.26387	-0.0128533	-0.112928	-0.0323592	-0.756858	-1.34448	-0.869731	0.688648	0.855054	-0.093885	-0.0485707	-0.0361835	1.54347	1.33245	1.09237	0.954772	1.15657	2.31978	-0.0868626	0.884157	0.390952	1.05312	0.645699	-1.3219	-0.574561	-0.0930402	-0.0660959	-0.408178	-1.38865	1.18919	-0.332051	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-0.372664	0.935983	-1.29432	-1.1601	-0.522725	-0.175718	7
62	-0.347565	-1.18357	-2.77146	0.341268	-0.0900333	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	-2.17225	1.12259	0.792584	-0.541607	-0.1537	-0.0414655	-0.75154	-1.62767	0.551674	1.4348	0.628087	-0.571241	-0.112928	-0.0323592	1.18746	1.10327	1.16327	1.00697	0.0220507	-0.645649	-0.0485707	-0.0361835	0.609374	0.0544079	-0.523091	0.954772	-0.714383	-0.835459	-0.0868626	-0.479074	-0.992519	-0.492697	1.27897	-0.805188	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.14473	1.17313	-0.216009	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-2.75532	0.107943	1.09067	0.718504	-0.175718	1
63	-0.347565	0.975511	-0.893446	-0.099498	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	0.997649	0.81866	-0.54821	0.792584	-0.0492604	-0.1537	-0.0414655	0.406516	1.09058	-0.46213	-1.16993	0.151253	1.38312	-0.112928	-0.0323592	1.51151	0.776901	-1.5474	-1.53962	-0.810953	1.56141	-0.0485707	-0.0361835	1.85484	0.693429	-1.49237	-1.74787	-0.374209	1.45926	-0.0868626	1.56577	-0.0702049	-1.11102	-0.77917	1.08943	0.112074	-0.0930402	-0.0660959	1.58284	1.08196	0.0222322	1.17313	-0.384334	-0.763807	-0.193176	-0.0161733	-0.304968	0.832152	0.474569	-1.29432	-1.1601	-0.522725	-0.175718	0
64	0.805856	0.759603	0.280315	-0.540264	-0.980813	-0.411513	-0.135315	-0.0236261	0.340556	0.997649	-0.427552	0.0783391	0.455631	-0.541607	-0.1537	-0.0414655	-0.462026	-0.098655	-1.138	-0.844338	1.10492	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	-1.5474	-0.902973	1.18826	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.33082	0.110195	-0.204122	-0.835459	-0.0868626	-0.479074	-0.992519	0.434795	1.12066	-1.3219	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.329817	1.18919	1.17313	0.625616	1.07231	-0.193176	-0.0161733	-0.304968	1.03295	0.0131557	-0.69335	0.22499	1.46324	0.693323	2
65	3.1127	1.40733	0.984571	-0.319881	-0.980813	-0.411513	-0.135315	-0.0236261	1.97864	0.997649	-0.427552	1.12259	-0.386751	-0.541607	-0.1537	-0.0414655	-0.172512	-0.098655	-1.138	0.783614	-0.00769154	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	-1.5474	0.84781	0.188651	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.0384532	0.616941	-1.39473	-0.835459	-0.0868626	-0.479074	-0.377643	1.36229	0.170742	-1.49414	-0.803439	-0.0930402	-0.0660959	0.0895778	1.08196	1.18919	0.608687	0.457291	1.07231	1.10931	-0.0161733	4.00517	2.03697	0.935983	0.308266	1.43694	3.44921	2.4314	2
66	-0.347565	0.975511	0.984571	1.00242	1.86968	0.774923	-0.135315	-0.0236261	0.0129401	0.629697	-0.926037	-2.01016	-1.22913	-0.541607	-0.1537	-0.0414655	1.27506	0.920691	0.889609	0.783614	-0.166636	-0.571241	-0.112928	-0.0323592	0.215301	-0.0390137	-0.361479	-0.743811	1.35486	1.00964	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.49237	-1.74787	-0.714383	1.45926	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.744952	0.79871	-0.0930402	-0.0660959	-0.408178	0.552541	-1.14473	0.608687	0.457291	-0.763807	-0.193176	-0.0161733	-0.304968	0.631349	0.243862	-0.493027	-1.1601	-0.522725	-0.175718	5
67	-0.347565	0.543695	0.749819	-1.4218	-0.980813	-0.411513	-0.135315	-0.0236261	0.668172	0.813673	0.0709327	1.12259	-1.39761	-0.541607	-0.1537	-0.0414655	2.1436	-0.098655	-1.138	0.783614	-0.64347	-0.571241	-0.112928	-0.0323592	0.215301	-1.34448	-1.5474	0.529486	-0.810953	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.33082	0.954772	-1.56482	-0.835459	-0.0868626	-0.479074	-0.992519	-0.183533	0.48738	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.506288	1.18919	1.17313	1.13059	2.29638	-0.193176	-0.0161733	-0.304968	0.631349	-0.448258	-1.49464	-0.121281	1.71149	-0.175718	2
68	-0.347565	-1.18357	-2.77146	-0.099498	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	-0.926037	0.287189	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	-1.28789	1.39651	-0.518747	-0.64347	1.66231	-0.112928	-0.0323592	-0.432805	0.613718	-0.192062	-1.53962	0.355252	2.11317	-0.0485707	-0.0361835	2.1662	1.33245	-0.199999	-0.227636	1.15657	1.17242	-0.0868626	1.56577	0.85211	0.743958	0.804018	0.91719	-0.574561	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.9227	0.796834	-0.216009	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-2.0632	0.909235	-0.467553	-0.522725	-0.175718	4
69	-0.347565	-0.104029	0.0455627	1.00242	1.15706	-0.411513	-0.135315	-0.0236261	0.0129401	0.997649	-0.427552	-0.54821	1.29801	0.443086	-0.1537	-0.0414655	1.27506	1.09058	0.213739	-0.844338	1.26387	0.545535	-0.112928	-0.0323592	-0.756858	-0.691745	0.993858	1.00697	0.355252	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	0.446184	0.954772	-0.204122	-0.835459	-0.0868626	-0.479074	-0.0702049	0.743958	-0.462533	1.26167	0.112074	-0.0930402	-0.0660959	-0.408178	0.0231264	0.411219	-0.708346	1.13059	0.460269	-0.193176	-0.0161733	-0.304968	-0.171862	0.705276	0.708912	0.398126	-0.522725	-0.175718	8
70	-0.347565	-1.18357	-1.36295	0.561651	0.978902	-0.114904	-0.135315	-0.0236261	-0.642292	-1.57802	0.569417	1.12259	1.29801	-0.0492604	-0.1537	-0.0414655	-0.75154	0.241127	1.56548	1.4348	1.26387	-0.571241	-0.112928	-0.0323592	0.863407	0.940084	1.16327	1.00697	1.35486	0.457879	-0.0485707	-0.0361835	-0.324723	-0.424858	-0.361545	0.954772	1.15657	-0.26178	-0.0868626	-0.479074	-0.992519	-0.647279	1.27897	1.26167	-0.116804	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.14473	1.17313	1.13059	0.0522439	-0.193176	-0.0161733	-0.304968	-1.17588	-1.8325	0.708912	1.43694	0.470258	-0.175718	1
71	-0.347565	-0.104029	-0.423942	1.00242	1.69153	1.36814	-0.135315	-0.0236261	-0.642292	0.261744	-0.676794	-0.54821	1.12954	2.41247	-0.1537	-0.0414655	-0.75154	-1.62767	-1.138	-1.00713	1.26387	0.824729	-0.112928	-0.0323592	-0.108752	0.940084	0.485606	0.529486	1.18826	-0.093885	-0.0485707	-0.0361835	-0.013357	0.533674	0.284638	0.785856	0.136052	0.598739	-0.0868626	-0.479074	-0.992519	0.589377	-0.145895	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.68276	1.18919	-1.64908	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	0.631349	0.0131557	-2.29593	-1.1601	-0.522725	-0.175718	7
72	-0.347565	0.975511	0.280315	0.782034	1.15706	1.07153	-0.135315	-0.0236261	-0.642292	-0.290185	-1.67376	-1.17476	0.792584	1.18161	-0.1537	-0.0414655	-0.75154	-1.62767	-0.969032	0.620819	0.787032	-0.571241	-0.112928	-0.0323592	-0.756858	-0.691745	1.16327	1.00697	-0.810953	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.904124	0.123093	0.27911	0.986487	1.17242	-0.0868626	-0.479074	-0.992519	-1.11102	-1.09581	1.26167	0.112074	-0.0930402	-0.0660959	-0.408178	-1.0357	-0.366755	0.608687	0.457291	-0.559794	-0.193176	-0.0161733	-0.304968	0.832152	0.705276	-0.893673	-1.1601	-0.522725	-0.175718	3
73	-0.347565	-0.751753	0.0455627	-0.099498	-0.624501	-0.411513	-0.135315	-0.0236261	-0.314676	0.813673	0.0709327	-0.33936	0.792584	-0.541607	-0.1537	-0.0414655	0.985544	0.580909	-0.969032	-1.16993	0.945976	-0.0128533	-0.112928	-0.0323592	1.18746	0.450535	-1.5474	-1.53962	0.0220507	1.56141	-0.0485707	-0.0361835	1.85484	0.693429	-1.49237	-1.74787	-0.374209	1.45926	-0.0868626	1.22496	1.31327	-1.11102	-1.25413	-0.288475	1.25647	-0.0930402	-0.0660959	-0.408178	0.905484	-0.172261	-0.332051	0.962266	0.0522439	-0.193176	-0.0161733	-0.304968	-0.573467	0.243862	0.909235	0.22499	-0.522725	-0.175718	0
74	-0.347565	-0.104029	0.280315	0.561651	-0.0900333	-0.411513	-0.135315	-0.0236261	0.995788	0.997649	0.0709327	0.287189	1.29801	-0.541607	-0.1537	-0.0414655	-0.462026	-1.118	-1.138	0.620819	0.945976	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	-0.0226451	1.00697	-0.644352	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.904124	1.09237	0.954772	-0.0340352	-0.548619	-0.0868626	-0.479074	-0.992519	-0.647279	-0.462533	1.26167	0.79871	-0.0930402	-0.0660959	-0.408178	-1.0357	-1.14473	-0.143904	1.13059	0.256257	-0.193176	-0.0161733	-0.304968	-0.171862	0.243862	0.508589	-0.121281	-0.522725	-0.175718	3
