	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	estado
76	0.76610	-1.29096	-0.81034	-0.89953	0.39431	1.44253	1.43620	1.44181	-0.57139	-0.52138	-0.78209	0.99044	-0.97021	-0.00392	-0.66741	-1.32227	1.42840	-0.89997	0.11743	-0.61300	-1.66131	1.67100	-0.87802	0.37015	-0.57177	-1.64392	-0.25608	-0.90854	-1.03289	-1.05378	-1.08089	-1.11852	ac
77	-0.64504	0.73967	0.46572	-0.12785	-0.74742	1.59386	1.56470	1.53370	1.31460	1.00453	0.05669	1.73443	-0.20103	-0.21894	-0.32708	0.30156	1.24450	0.05746	-0.49646	-0.02974	0.52060	1.47011	0.02947	-0.59211	-0.02135	0.19422	0.64702	1.01890	1.00381	0.92945	0.87667	0.83036	v/at
78	0.83436	-1.17949	-0.81303	-0.69981	0.38806	1.80567	1.80822	1.80368	-0.59851	-0.57322	-0.72131	1.45626	-0.51844	0.33176	-0.53945	-0.92538	1.63694	-0.80660	0.16738	-0.60229	-1.38481	1.75618	-0.81361	0.38586	-0.56541	-1.30689	-0.27132	-0.87534	-0.99332	-0.99770	-1.02139	-1.03763	ac
79	0.01269	-0.41434	-0.51683	-0.52339	0.05511	1.39509	1.40249	1.53754	-0.41609	-0.12927	-0.49801	1.12728	-0.32633	0.34992	-0.50843	-0.38848	1.35144	-0.61268	0.23501	-0.55588	-0.47614	1.18370	-0.62369	0.37297	-0.52799	-0.46247	-0.00562	-0.38405	-0.50546	-0.56209	-0.60623	-0.63366	ac
80	-0.68415	0.85019	0.36277	0.51046	-0.55244	1.27123	1.27169	1.25108	0.79123	0.30823	1.11713	1.80954	0.12104	-0.39083	-0.22399	0.67107	0.85986	0.73691	0.08534	0.27134	1.13555	0.66073	0.43578	0.03238	-0.01646	0.99013	0.54663	0.56276	0.59085	0.59650	0.58701	0.58647	v/at
81	0.72715	-1.03923	-0.76082	-0.78690	0.30917	0.99030	1.02781	1.15295	-0.26451	-0.82748	-0.85369	0.95915	-0.69365	0.14571	-0.60625	-0.76056	0.95425	-0.80283	0.10675	-0.59789	-1.15510	0.99488	-0.74648	0.30190	-0.54531	-0.96770	-0.21076	-0.76122	-0.92175	-0.97129	-1.00256	-1.02327	ac
82	-0.79966	1.33256	1.46516	0.46927	-1.00999	1.19503	1.17035	1.16802	2.20525	2.00623	1.25151	1.53243	0.45034	-0.65224	0.11461	0.89283	0.84421	0.74106	-0.64217	0.45005	1.12410	0.90144	0.79043	-0.94988	0.43931	0.94189	0.84632	1.53189	1.71546	1.68966	1.64270	1.60761	v/at
83	-0.79805	1.25607	0.80863	1.08256	-0.69178	1.25631	1.25057	1.24104	-0.21292	0.18920	1.05612	1.72883	0.82174	-1.00964	0.42223	0.98065	0.79735	1.10166	-0.44995	0.54968	1.36949	0.84708	1.08003	-0.87479	0.46483	1.11959	0.57858	0.91197	0.97479	0.97455	0.98020	0.97351	v/at
84	-0.70418	0.80155	0.31383	0.14466	-0.68376	1.28561	1.30102	1.30226	0.76514	0.09200	-0.07198	1.53511	-0.04772	0.19357	-0.34903	0.28351	1.02599	0.34776	0.56736	-0.08388	0.81791	0.85327	0.21236	0.31966	-0.25148	0.66323	0.54152	0.88122	0.83626	0.81383	0.82301	0.84587	v/at
85	-0.53728	0.33177	-0.15855	-0.36518	-0.50384	1.88613	1.90217	1.92508	0.63173	-0.06779	-0.36686	2.00523	-0.31226	-0.07231	-0.50511	0.24232	1.46444	-0.29752	0.00924	-0.44158	0.33475	1.67506	-0.33199	0.06952	-0.43240	-0.08753	0.48245	0.50073	0.31754	0.20468	0.16921	0.15689	v/at
86	0.16527	-0.70483	-0.71956	-0.63889	0.13303	1.35368	1.36962	1.42945	-0.28595	-0.77129	-0.76203	1.39626	-0.40179	0.16433	-0.54725	-0.07666	1.16618	-0.70735	0.17470	-0.58728	-0.67312	1.35541	-0.67060	0.34994	-0.54255	-0.57177	-0.05665	-0.55631	-0.74579	-0.76995	-0.78920	-0.80159	v/at
87	-0.63094	0.72658	0.18170	0.88741	-0.28764	1.93957	1.95119	1.94617	-0.00388	0.41716	0.29905	2.47425	0.21236	-1.26957	0.13886	0.09996	1.30284	1.07459	-0.47195	0.70092	0.96935	1.12553	0.55004	-0.40530	0.16801	0.52385	0.20258	0.26337	0.24034	0.21669	0.20347	0.18981	v/at
88	0.44953	-0.94096	-0.74274	-0.80385	0.16153	0.01490	0.00676	-0.01740	-0.63193	-0.56984	-0.72953	-0.05290	-0.81352	0.09464	-0.61794	-0.88654	0.28114	-0.81839	0.15452	-0.59618	-1.17237	-0.22392	-0.78890	0.39426	-0.55745	-1.06944	-0.06388	-0.59380	-0.75433	-0.78679	-0.79670	-0.81003	v/at
89	0.35577	-0.87815	-0.72885	-0.69371	0.29465	1.47480	1.47022	1.48771	-0.44452	-0.26128	-0.58211	1.11455	-0.48220	0.28699	-0.55730	-0.64937	1.46398	-0.79105	0.14545	-0.60092	-1.04417	1.36116	-0.77905	0.37047	-0.55651	-1.01143	-0.18356	-0.75300	-0.88365	-0.91213	-0.94231	-0.97201	ac
90	0.19496	-0.64165	-0.51583	-0.75672	0.20935	0.69141	0.74713	0.76148	-0.14160	-0.61264	-0.78177	0.45741	-0.73438	0.19107	-0.56329	-0.67990	0.81016	-0.70161	0.02540	-0.54069	-0.86806	0.75761	-0.61089	0.16723	-0.46610	-0.77425	-0.14345	-0.59193	-0.69497	-0.71943	-0.76425	-0.80875	ac
91	0.91001	-1.21340	-0.80467	-0.72646	0.41439	1.69384	1.70108	1.69269	-0.37758	-0.64798	-0.71224	1.33861	-0.57350	0.27432	-0.58018	-1.13694	1.59530	-0.81799	0.15084	-0.60524	-1.32994	1.54471	-0.81536	0.37916	-0.56355	-1.26106	-0.30005	-0.88630	-1.00931	-1.04035	-1.05054	-1.07958	ac
92	-0.33082	0.18419	-0.17953	-0.17758	-0.27878	0.38027	0.42251	0.45492	-0.28266	-0.37701	-0.47309	0.45358	-0.23001	0.22817	-0.27161	-0.01822	0.44413	-0.14775	-0.08778	-0.22428	0.25329	0.15565	-0.22528	0.05414	-0.27167	0.24021	0.32686	0.10942	-0.05179	-0.11710	-0.16846	-0.16966	ac
93	-0.77601	1.17865	0.94617	0.57642	-0.78743	1.44282	1.44391	1.46100	1.03715	0.71292	1.01785	1.69108	0.59045	-0.86324	0.21385	0.94926	1.06589	0.65999	-0.69235	0.25814	1.09159	1.07315	0.66692	-0.93720	0.27890	0.85952	0.65076	1.11975	1.24551	1.22774	1.21162	1.20121	v/at
94	0.15957	-0.59172	-0.63139	-0.55124	0.26013	1.27065	1.25607	1.25600	-0.22954	-0.47687	-0.43425	0.95097	-0.51837	0.46348	-0.44346	-0.62559	1.27507	-0.58164	0.34173	-0.49208	-0.63884	1.28951	-0.66582	0.37156	-0.52270	-0.84008	-0.20477	-0.64498	-0.77195	-0.82963	-0.85871	-0.88833	ac
95	0.28822	-0.69080	-0.66497	-0.50858	0.14663	1.78529	1.83154	1.88253	-0.61356	-0.45093	-0.57264	1.32952	-0.31482	0.43555	-0.48383	-0.54917	1.68982	-0.63223	0.27349	-0.56392	-0.78677	1.67009	-0.71387	0.38951	-0.54861	-0.95405	-0.13698	-0.55570	-0.69245	-0.71583	-0.73435	-0.75264	ac
96	0.37038	-0.81717	-0.70803	-0.66044	0.23637	1.71429	1.77301	1.81051	-0.26918	-0.75203	-0.80859	1.55080	-0.45709	0.19300	-0.53594	-0.41741	1.48196	-0.72225	0.08935	-0.57398	-0.86256	1.63023	-0.65641	0.20956	-0.47391	-0.72685	-0.15550	-0.68290	-0.82015	-0.84120	-0.85168	-0.86377	ac
97	-0.56831	0.36710	-0.14107	-0.36290	-0.55035	1.88993	1.90648	1.93721	-0.27571	0.27388	-0.34573	1.95336	-0.26450	-0.11403	-0.44365	0.28563	1.49137	-0.29882	-0.01537	-0.42437	0.33848	1.69777	-0.32633	0.04775	-0.41374	-0.12496	0.52780	0.55195	0.37299	0.27867	0.24719	0.23513	v/at
98	-0.78824	1.22611	0.82910	0.73675	-0.90478	1.41822	1.38887	1.33865	0.69787	0.63775	0.83108	1.61276	0.63737	-1.05336	0.58476	0.84614	1.03269	0.77902	-0.75767	0.60537	1.13532	1.28424	0.67104	-1.34084	0.60002	0.52590	0.79036	1.28713	1.36399	1.34791	1.32042	1.31470	v/at
99	1.01229	-1.13600	-0.69907	-0.86425	0.28487	0.91981	0.98495	1.12475	-0.59128	-0.69494	-0.82445	0.80294	-0.89600	0.08386	-0.63380	-1.34456	0.94165	-0.81852	0.06552	-0.59343	-1.40945	1.01952	-0.75445	0.27177	-0.53967	-1.14005	-0.21179	-0.69901	-0.86035	-0.90058	-0.92557	-0.94873	ac
100	-0.51598	0.80807	0.78309	1.11702	0.13014	2.08739	2.08837	2.05707	1.24144	0.18769	0.41820	2.31526	0.63027	-1.45457	0.57950	0.01489	1.49523	1.40815	-1.10620	1.22581	0.83855	1.39628	0.78820	-1.45367	0.71648	-0.00223	-0.59745	0.36676	0.58953	0.69402	0.74231	0.75729	v/at
101	0.11933	-0.59143	-0.63265	-0.53047	0.08800	1.65322	1.68619	1.79811	-0.13054	-0.67739	-0.63653	1.23780	-0.37339	0.27512	-0.52335	-0.42955	1.57758	-0.63193	0.24468	-0.56589	-0.66689	1.53451	-0.69463	0.37828	-0.54585	-0.73414	-0.02139	-0.47042	-0.62856	-0.66118	-0.67369	-0.69849	ac
102	-0.80765	1.32239	1.37937	0.64446	-0.85642	1.71591	1.62138	1.49447	2.08292	2.21328	1.09634	1.68405	0.64101	-0.29583	0.05815	0.68751	1.39681	0.83944	-0.25209	0.36275	0.95398	1.27163	0.54948	-0.64432	0.14562	0.45308	0.50500	1.51733	1.74031	1.74620	1.69397	1.64437	v/at
103	-0.86497	1.80205	2.56342	3.09731	-0.83592	1.33786	1.28375	1.20184	1.36374	2.50180	3.08032	1.61185	2.38566	-3.18228	2.59809	1.27156	0.78947	3.22284	-3.06370	3.64324	1.68313	0.65982	2.61567	-3.04002	2.45034	1.32018	0.58462	1.35726	1.76212	1.97784	2.06893	2.08597	v/at
104	0.76781	-1.02825	-0.66386	-0.66359	0.24984	1.31607	1.44443	1.58786	-0.66185	-0.48965	-0.55602	0.83519	-0.62388	0.51244	-0.43126	-1.30199	1.32854	-0.70557	0.39659	-0.52538	-1.38522	1.59133	-0.80104	0.40425	-0.56123	-1.41251	-0.22835	-0.61452	-0.68517	-0.71232	-0.75958	-0.82484	ac
105	1.00089	-1.33911	-0.74291	-0.93622	0.17407	1.26592	1.21909	1.22458	-0.22153	-0.66285	-0.39431	0.95652	-1.03074	-0.01633	-0.67705	-1.72993	1.30102	-0.90439	0.11069	-0.61237	-1.76496	1.40628	-0.86807	0.36574	-0.56920	-1.58140	-0.08344	-0.63982	-0.82314	-0.87437	-0.90767	-0.94292	ac
106	-0.88806	1.85198	2.36288	1.77625	-1.29881	0.71515	0.64733	0.54364	1.33646	2.79416	2.58688	1.01594	1.49166	-0.84864	0.89687	1.57616	0.39859	2.02182	-0.99815	1.57950	1.73605	0.29349	1.74590	-1.00792	1.03210	1.63217	1.17938	1.98574	2.37922	2.44197	2.39034	2.33082	v/at
107	-0.61388	0.77007	0.45622	0.91501	-0.08994	1.88780	1.89425	1.86533	0.01099	0.46447	0.28517	2.22062	0.36064	-0.71227	-0.04085	0.17959	1.33490	1.25444	-0.12200	0.70868	0.96239	1.21128	0.62345	-0.43352	0.14882	0.31171	-0.25044	0.35260	0.40892	0.46653	0.49756	0.50468	v/at
108	1.08873	-1.29388	-0.79603	-0.85718	0.33416	0.72924	0.79055	0.93815	-0.56761	-0.75827	-0.84117	0.59300	-0.87113	0.11290	-0.63691	-1.40780	0.81868	-0.86407	0.14505	-0.60858	-1.49442	0.77853	-0.84426	0.37968	-0.56881	-1.37209	-0.20388	-0.83331	-0.97864	-1.02074	-1.04284	-1.06758	ac
109	-0.12210	-0.21293	-0.36968	-0.33227	-0.21420	0.00012	-0.02707	-0.03858	-0.41726	-0.21335	-0.51111	-0.11678	-0.42324	-0.29022	-0.27626	-0.13223	0.21414	-0.34727	-0.72593	-0.07126	-0.44550	-0.10472	-0.32756	-0.28240	-0.14104	-0.27432	0.21736	-0.02318	-0.19091	-0.23460	-0.22454	-0.23011	ac
110	0.38936	-0.88733	-0.67079	-0.80088	0.11689	0.45117	0.42096	0.43371	-0.38470	-0.81206	-0.76668	0.44856	-0.72385	0.27979	-0.52409	-0.82570	0.57448	-0.82241	0.18928	-0.59438	-1.26211	0.47892	-0.77931	0.41924	-0.55362	-1.07312	-0.04578	-0.52001	-0.71841	-0.73560	-0.74528	-0.75766	ac
111	0.12119	-0.56955	-0.64617	-0.66693	0.10249	0.88747	0.94441	1.00260	-0.56310	-0.64919	-0.73372	0.77768	-0.58409	0.16294	-0.54439	-0.36739	0.87796	-0.67956	0.01829	-0.54521	-0.65675	1.07808	-0.60274	0.18673	-0.48167	-0.53114	-0.04730	-0.49167	-0.67987	-0.70980	-0.71154	-0.71681	ac
112	-0.80556	1.35537	1.61033	0.68509	-0.82355	1.77878	1.75397	1.72657	2.26984	1.79802	1.09579	1.86380	0.75408	-1.02463	0.35084	0.88429	1.32990	0.89960	-1.22949	0.60182	1.07100	1.50876	0.73088	-1.51920	0.51849	0.24036	0.61629	1.41303	1.71796	1.77106	1.75532	1.71466	v/at
113	-0.57867	0.46890	0.16126	-0.27930	-0.50297	1.75176	1.68476	1.59034	0.19201	0.59011	-0.13285	1.58372	-0.24507	0.26494	-0.44027	-0.01759	1.50922	-0.17361	0.44213	-0.36198	0.13945	1.55654	-0.37850	0.27528	-0.46828	-0.33007	0.27608	0.83208	0.73540	0.63750	0.60662	0.60536	v/at
114	0.05230	-0.49931	-0.59268	-0.56147	0.01306	1.04114	1.10697	1.25043	-0.14120	-0.66911	-0.59699	0.73199	-0.41440	0.33259	-0.50722	-0.41500	1.08154	-0.64449	0.25483	-0.55439	-0.60315	0.99218	-0.67358	0.40131	-0.53636	-0.62322	0.05095	-0.37178	-0.53600	-0.57832	-0.61441	-0.64852	ac
115	0.58206	-0.94182	-0.68424	-0.79690	0.09348	1.55776	1.66726	1.76504	-0.57984	-0.66726	-0.71237	1.11948	-0.79095	0.16993	-0.59039	-1.05714	1.49523	-0.80135	0.21397	-0.58470	-1.27857	1.55940	-0.80443	0.39336	-0.56321	-1.26694	-0.07647	-0.48514	-0.66689	-0.72761	-0.76462	-0.80307	ac
116	0.21078	-0.51584	-0.63144	0.07614	0.12108	0.08630	0.10636	0.13463	-0.58052	-0.72868	-0.70884	0.02700	0.17232	-1.88880	1.02866	0.00332	0.20142	-0.19717	-1.35187	0.23624	-0.62857	0.05037	-0.02181	-1.60382	0.74079	-0.45265	-0.06307	-0.53373	-0.69269	-0.69631	-0.69149	-0.68337	ac
117	-0.10228	-0.43661	-0.63353	-0.50165	-0.01060	1.74930	1.76274	1.75248	-0.15689	-0.58426	-0.60103	1.51525	-0.17343	0.29809	-0.44377	-0.00195	1.53000	-0.63680	0.19731	-0.56981	-0.50900	1.71772	-0.68572	0.36255	-0.54708	-0.73414	0.06771	-0.32220	-0.50711	-0.55888	-0.57369	-0.59300	v/at
118	-0.78203	1.16065	0.74803	0.40548	-0.92252	1.05321	1.05172	1.01401	1.24332	0.34467	0.98354	1.40339	0.42215	-0.37603	0.03320	0.93837	0.73918	0.47926	-0.15662	0.03284	1.10727	0.93352	0.47099	-0.36854	0.01414	0.87385	0.87695	1.27239	1.32160	1.26668	1.25624	1.27681	v/at
119	-0.43266	0.49940	0.19479	0.69796	-0.27581	0.16850	0.17479	0.26558	0.52598	-0.02763	-0.08490	0.02776	0.51824	-0.95539	0.47785	0.67221	0.20519	0.57442	-2.06707	0.73854	0.46418	0.04133	0.52458	-1.51805	0.54949	0.54606	0.28942	0.21085	0.21132	0.22469	0.20395	0.18749	ac
120	-0.66868	0.54423	-0.38882	0.44340	-0.22137	1.51469	1.55649	1.68456	-0.59011	-0.59958	-0.32734	2.12350	-0.39628	-0.01028	-0.55108	-0.04927	1.01463	0.71324	0.24835	0.00579	1.10282	0.97700	0.39278	0.19764	-0.25279	0.74014	0.15154	0.06839	-0.14738	-0.23775	-0.24181	-0.25919	v/at
121	0.80104	-1.10166	-0.79612	-0.69324	0.41219	1.60293	1.62089	1.66320	-0.49925	-0.67242	-0.75487	1.20847	-0.54148	0.30034	-0.55708	-0.95168	1.52822	-0.78983	0.16480	-0.59955	-1.20824	1.56732	-0.79693	0.37609	-0.56076	-1.17113	-0.31623	-0.88573	-0.97796	-0.99495	-1.01363	-1.02956	ac
122	-0.28195	0.34623	-0.10226	2.49686	-0.14173	0.73856	0.72332	0.75858	-0.34260	-0.09448	-0.10452	0.49133	1.86040	-3.86888	3.23051	0.79830	0.57847	1.85890	-5.76945	3.43666	0.51914	0.67479	2.43733	-7.55208	5.33983	0.65557	0.20563	-0.06371	-0.16109	-0.17744	-0.18674	-0.21267	ac
123	-0.54166	0.87385	0.92552	3.33434	-0.32788	2.33989	2.34121	2.29469	-0.17103	0.34440	1.04097	2.13914	2.70903	-6.51590	5.23206	0.55666	1.71369	2.89984	-6.02333	4.26107	0.94780	1.22394	2.44211	-5.37744	3.66913	0.68927	0.23581	0.35882	0.48017	0.54922	0.58010	0.59712	v/at
124	-0.42101	0.06737	-0.28631	-0.47809	-0.54095	1.24214	1.23532	1.17667	0.27738	-0.21445	-0.31458	1.33899	-0.47401	-0.56180	-0.33733	-0.12077	1.21719	-0.45911	-0.35707	-0.29114	-0.09626	0.24730	-0.49402	0.04894	-0.37187	-0.23232	0.49327	0.49127	0.22119	0.10176	0.07874	0.06045	v/at
125	-0.85049	1.62741	1.80340	1.86099	-0.91845	1.12468	1.09866	1.04339	2.16197	1.45776	2.03983	1.47190	1.50916	-1.58171	1.07045	1.33464	0.70848	1.97859	-1.56870	1.68958	1.62744	0.62744	1.64534	-1.59225	1.11705	1.39893	0.80060	1.35066	1.64665	1.73295	1.74018	1.72751	v/at
126	-0.12472	-0.04932	-0.22814	-0.19416	-0.15269	0.50457	0.49193	0.51433	0.01908	-0.72318	-0.32409	1.28177	-0.03561	-0.56629	-0.20303	0.46775	0.23068	-0.17490	-0.27774	-0.24255	0.04526	0.22179	-0.12579	-0.15795	-0.21521	0.17254	0.12531	-0.04820	-0.19260	-0.27261	-0.30321	-0.38069	v/at
127	1.51512	0.91903	2.51565	4.19316	1.24289	2.04490	2.02020	1.95407	2.85615	1.82868	2.73136	2.04235	2.94524	-5.14947	4.40677	-0.28885	1.32405	4.21233	-5.27770	5.67031	0.33907	1.11412	3.26529	-5.81019	4.39322	-0.39354	-2.45068	0.56951	1.30984	1.60652	1.72460	1.77978	v/at
128	-0.21110	-0.12740	-0.31726	-0.64145	-0.35181	0.89133	0.99136	1.20758	-0.34092	-0.15115	-0.57690	0.66271	-0.58112	0.23074	-0.53901	-0.35032	0.95480	-0.59458	0.08569	-0.53482	-0.34703	0.88864	-0.52224	0.27202	-0.47877	-0.26056	0.35936	0.18482	0.01383	-0.08639	-0.15068	-0.19673	ac
129	-0.28280	0.08624	-0.08982	-0.26476	-0.09350	0.46688	0.56947	0.60651	-0.15113	-0.25824	-0.36077	0.28387	-0.03150	0.20660	-0.26753	0.24565	0.61608	-0.31585	-0.16007	-0.33109	0.02039	0.33156	-0.28649	-0.08055	-0.23982	0.03400	0.12303	-0.13559	-0.16610	-0.18753	-0.18789	-0.20400	ac
130	-0.25619	0.11441	0.16087	-0.26658	-0.39548	1.04313	1.10652	1.21442	0.07833	0.39713	-0.17113	0.75218	-0.32547	-0.26072	-0.17837	-0.10650	1.05627	-0.16552	-1.01718	0.10858	-0.17523	1.01928	-0.05521	-0.86048	0.16879	-0.07693	0.44927	0.26495	0.16733	0.18756	0.18670	0.14682	ac
131	-0.84323	1.48532	1.39488	1.14540	-1.09345	1.24428	1.20415	1.11502	0.14202	1.12878	1.72977	1.52616	1.20156	-0.89006	0.63642	1.15670	0.85282	1.21887	-0.64155	0.66623	1.44278	0.79027	1.11611	-0.85376	0.55980	1.21046	1.03472	1.56916	1.75332	1.76584	1.76238	1.74620	v/at
132	-0.29699	-0.06819	-0.35650	-0.29222	-0.19332	1.47350	1.50245	1.68477	-0.37130	-0.24934	-0.50984	1.07436	-0.03082	0.39558	-0.42417	0.01174	1.43116	-0.42132	0.29349	-0.51226	-0.11017	1.31139	-0.49741	0.35737	-0.49542	-0.20854	0.19578	-0.03088	-0.18008	-0.19745	-0.20706	-0.22353	ac
133	-0.65994	0.60659	0.16705	-0.28356	-0.74330	1.52217	1.52712	1.60861	0.22469	0.94232	-0.21547	1.56075	-0.06630	0.06722	-0.42150	0.53180	1.25336	-0.20727	0.08726	-0.41756	0.47782	1.37159	-0.18833	0.14308	-0.40974	0.27123	0.70917	0.86598	0.70324	0.59860	0.55222	0.53525	v/at
134	-0.29195	0.07048	0.00950	-0.53163	-0.33230	0.76902	0.83455	1.00453	-0.24379	0.14505	0.04958	0.66453	-0.40406	0.41301	-0.38233	-0.18419	0.76483	-0.43671	0.10451	-0.40533	-0.19441	0.89994	-0.31497	0.03566	-0.31772	-0.10302	0.30797	0.20506	0.10334	0.08281	0.08310	0.05219	ac
135	-0.51303	0.21626	-0.09530	-0.58407	-0.66248	1.30899	1.26698	1.22535	-0.18711	0.15166	-0.53512	1.10072	-0.44876	0.16753	-0.50422	0.05602	1.23093	-0.51656	0.32156	-0.51443	-0.11181	1.39783	-0.53319	0.41909	-0.52471	-0.32409	0.62316	0.67821	0.46068	0.34295	0.31741	0.27574	v/at
136	-0.82095	1.36691	1.32918	0.58291	-1.02424	1.10332	1.08318	1.04796	1.63335	1.49324	0.69179	1.40109	0.75796	-0.69413	0.29036	1.15286	0.75113	0.69290	-0.57425	0.26547	1.18279	1.06310	0.73441	-0.91986	0.33080	0.88703	0.91368	1.49951	1.69752	1.67352	1.61369	1.54713	v/at
137	-0.40414	0.37800	-0.23322	2.30410	-0.09634	2.23709	2.26362	2.47749	-0.35141	-0.60400	-0.56500	2.48075	0.33901	-0.91992	-0.05861	-0.11429	1.52987	2.44283	-1.58293	1.39923	0.76895	1.26119	1.63755	-1.47490	0.68505	0.21039	-0.00615	-0.07760	-0.23949	-0.30870	-0.30350	-0.28714	v/at
138	-0.49020	0.25666	-0.04100	-0.37912	-0.56491	1.30790	1.28063	1.14200	-0.08220	0.08868	-0.18600	1.17838	-0.32130	0.45521	-0.41137	-0.15818	1.18666	-0.32639	0.51006	-0.40089	0.01853	1.21573	-0.44020	0.41556	-0.47182	-0.24539	0.44181	0.59781	0.43319	0.34873	0.32971	0.31326	v/at
139	-0.85309	1.70910	2.11171	2.86176	-0.90295	0.99081	0.95808	0.88940	2.63292	1.37328	2.45312	1.39038	1.93292	-2.41743	1.84635	1.53262	0.53297	3.03461	-2.24766	3.15281	1.76928	0.33490	2.36090	-2.05172	1.91238	1.70861	0.81528	1.33163	1.62757	1.78841	1.86424	1.86915	v/at
140	-0.80704	1.38602	1.80303	0.39727	-0.90921	1.63429	1.55567	1.47028	3.61063	2.76738	0.94177	1.78667	0.39190	-0.39412	-0.08863	0.60238	1.23886	0.78498	-0.20051	0.31306	0.94048	1.48301	0.47487	-0.70503	0.05333	0.04140	0.54423	1.87457	2.21729	2.18226	2.05148	1.94743	v/at
141	-0.09039	-0.39259	-0.51023	-0.60166	-0.07171	1.76531	1.74559	1.75008	-0.37512	-0.16467	-0.43528	1.38416	-0.32522	0.33311	-0.49988	-0.19364	1.62104	-0.67976	0.17384	-0.57217	-0.60334	1.73584	-0.69300	0.33462	-0.53612	-0.81509	0.12685	-0.24074	-0.44567	-0.48639	-0.48534	-0.50111	ac
142	-0.38200	0.22657	-0.16661	0.10574	-0.36342	0.71710	0.69640	0.73688	0.12876	-0.28377	-0.17574	0.56180	-0.03246	-0.31075	0.16824	0.13731	0.75809	0.04926	-1.06702	0.43153	0.14354	0.76224	0.04247	-0.98015	0.42539	0.10361	0.35782	0.22252	0.03372	0.02621	0.00987	-0.00234	ac
143	-0.80791	1.31970	1.25322	0.59193	-0.93823	1.31932	1.31255	1.36907	1.55500	1.49870	1.05242	1.69534	0.62456	-0.88363	0.20209	0.99446	0.87907	0.77711	-0.57084	0.38656	1.20397	1.15055	0.72236	-0.85588	0.28835	0.78046	0.81804	1.38524	1.52569	1.50264	1.44588	1.40043	v/at
144	-0.32617	0.05017	-0.22582	-0.45416	-0.30569	1.61976	1.68015	1.77543	0.41615	-0.15975	-0.10983	1.20909	-0.27218	0.32831	-0.43862	-0.03793	1.48353	-0.47517	0.15024	-0.49133	-0.11031	1.59090	-0.51417	0.21645	-0.47283	-0.40126	0.30428	0.14083	-0.00988	-0.03216	-0.02105	-0.05486	ac
145	-0.79247	1.40258	1.25751	2.86568	-0.69431	0.92197	0.90872	0.85162	1.61477	0.58151	1.63391	1.25158	1.90932	-2.67360	1.76712	1.50679	0.52975	2.85349	-2.31433	2.68361	1.56039	0.12666	2.09557	-1.55406	1.43499	1.67732	0.65031	0.93258	1.10903	1.23167	1.31345	1.36837	v/at
146	-0.86326	1.67186	1.88529	1.49394	-1.14075	0.76389	0.73214	0.67133	0.44568	1.66382	2.08840	1.18948	1.56754	-1.01481	1.11672	1.42985	0.41170	1.58701	-0.34187	1.05804	1.60880	0.38089	1.63867	-0.87029	1.00549	1.53847	1.01943	1.66832	1.93493	1.97431	1.98961	1.98777	v/at
147	-0.87469	1.86584	2.60352	2.31453	-1.04212	0.99651	0.96535	1.04803	1.24999	3.80473	2.44473	1.25000	2.22516	-2.59711	2.47463	1.49269	0.55146	2.39557	-1.90245	2.66110	1.63080	0.65382	2.32524	-3.01087	2.50650	1.27535	0.77196	1.75211	2.16638	2.27922	2.27542	2.24005	v/at
148	-0.27153	1.14161	2.10558	3.22869	0.45070	1.85636	1.83257	1.76966	1.10643	2.20249	2.69199	2.05690	2.57679	-4.49147	3.53606	0.15714	1.16151	3.38138	-2.63016	3.92064	0.75131	1.05953	2.35025	-3.14778	2.47744	-0.05735	-1.30926	0.53134	1.05112	1.27515	1.40596	1.47902	v/at
149	-0.36794	-0.04425	-0.42918	-0.49006	-0.26766	0.63299	0.61535	0.61188	-0.17255	-0.52732	-0.71637	0.51181	-0.22583	0.33966	-0.45540	0.20102	0.77119	-0.57654	0.19053	-0.54934	-0.20732	0.47902	-0.54435	0.36284	-0.50535	-0.17862	0.27926	0.03777	-0.17195	-0.23202	-0.25456	-0.30001	ac
150	-0.51488	1.14582	2.09609	3.93414	0.02537	2.25736	2.23082	2.17752	1.76486	1.31877	2.15085	2.17871	2.64928	-4.92022	3.61685	0.06026	1.55065	3.95824	-5.99408	5.46743	0.70240	1.21583	2.72407	-4.48594	3.08363	-0.16145	-0.69994	0.59309	1.07777	1.31711	1.41367	1.46801	v/at
151	-0.73101	0.88924	0.31921	0.13492	-0.76382	0.80808	0.80543	0.78434	-0.26782	0.46701	0.27660	1.21282	0.23255	-0.28657	-0.18905	0.90205	0.54611	0.13550	-0.19607	-0.23181	0.86392	0.72021	0.18633	-0.11596	-0.19536	0.83479	0.76283	0.95306	0.90374	0.82034	0.79394	0.77056	v/at
152	-0.75934	1.02996	0.60905	0.10128	-1.08786	-0.06000	-0.07379	-0.10059	2.02314	1.20238	0.12180	0.32196	0.00806	-0.47858	-0.17005	0.72051	-0.12123	0.21697	-0.50915	-0.00497	0.89797	-0.12748	0.30828	-0.38866	0.04853	0.96698	1.01938	1.45517	1.43728	1.31051	1.23068	1.17677	v/at
