	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	clase
270	0.861021	-0.908122	0.630274	-0.163306	-0.466415	1.19079	-1.50644	0.512882	-0.770527	-1.0953	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.0687593	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
271	-0.300884	-0.908122	0.630274	-0.163306	-0.466415	-0.812347	0.343469	0.512882	-0.770527	0.127453	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	-0.538748	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
272	1.44197	-0.908122	-0.686012	1.40341	-0.466415	1.19079	1.26842	-1.06167	0.849691	-1.0953	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.986546	2.37812	-0.512364	-0.0808456	-0.30792	-0.183195	0.528321	0.682382	2.2368	-0.334594	3.15148	3.21506	4.25773	-0.365099	14
273	0.861021	-0.908122	-0.686012	-0.163306	-0.466415	-0.812347	1.26842	0.512882	2.46991	-1.0953	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	-0.849028	2.37812	-0.512364	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
274	0.861021	-0.908122	0.630274	-0.163306	-0.466415	1.19079	0.343469	0.512882	-0.770527	-1.0953	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.0687593	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
275	0.861021	1.09759	0.630274	-0.163306	-0.466415	1.19079	1.26842	-1.06167	0.849691	1.35021	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	-0.538748	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
276	-0.300884	1.09759	0.630274	-0.163306	-0.466415	1.19079	-1.50644	0.512882	-0.770527	1.35021	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	-0.538748	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
277	1.44197	1.09759	0.630274	1.40341	-0.466415	1.19079	-0.581487	-1.06167	0.849691	1.35021	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.986546	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
278	0.280068	-0.908122	0.630274	-0.163306	-0.466415	-0.812347	0.343469	0.512882	-0.770527	0.127453	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	-0.538748	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
279	0.280068	-0.908122	0.630274	1.40341	-0.466415	-0.812347	-1.50644	0.512882	-0.770527	-1.0953	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.986546	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
280	1.44197	1.09759	0.630274	1.40341	-0.466415	1.19079	-1.50644	-1.06167	-0.770527	1.35021	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.986546	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
281	0.861021	1.09759	0.630274	1.40341	-0.466415	1.19079	1.26842	-1.06167	0.849691	1.35021	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.986546	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
282	0.280068	-0.908122	0.630274	-0.163306	-0.466415	-1.81392	-0.581487	0.512882	0.849691	-1.0953	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	-0.538748	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
283	0.280068	-0.908122	0.630274	-0.163306	-0.466415	0.189221	1.26842	0.512882	0.849691	0.127453	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.0687593	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
284	0.280068	1.09759	-0.686012	1.40341	-0.466415	-0.812347	-0.581487	-1.06167	2.46991	1.35021	1.39484	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	-0.538748	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
285	0.280068	-0.908122	0.630274	-0.163306	-0.466415	0.189221	-1.50644	-1.06167	-0.770527	0.127453	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	-0.538748	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
286	0.861021	1.09759	0.630274	-0.163306	-0.466415	-0.812347	0.343469	0.512882	-0.770527	1.35021	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	-0.538748	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
287	0.280068	-0.908122	0.630274	1.40341	-0.466415	-0.812347	1.26842	0.512882	0.849691	-1.0953	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.986546	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
288	0.861021	-0.908122	0.630274	-0.163306	-0.466415	-0.812347	0.343469	-1.06167	-0.770527	-1.0953	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.986546	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
289	0.861021	-0.908122	0.630274	1.40341	-0.466415	0.189221	-1.50644	-1.06167	-0.770527	0.127453	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.986546	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
290	0.861021	1.09759	0.630274	-0.163306	-0.466415	0.189221	1.26842	-1.06167	0.849691	1.35021	-0.714595	0.35233	0.978473	-0.790586	-0.270705	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	1.62115	0.986546	-0.419131	1.94538	-0.0808456	-0.30792	-0.183195	0.528321	0.0256695	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	14
291	0.861021	-0.908122	0.630274	1.40341	-0.466415	1.19079	1.26842	-1.06167	-0.770527	-1.0953	-0.714595	-2.829	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	-0.722773	-0.849028	2.37812	-0.512364	-0.0808456	-0.30792	-0.183195	0.528321	0.682382	-0.445612	2.97896	3.15148	3.21506	4.25773	-0.365099	15
292	1.44197	-0.908122	0.630274	1.40341	-0.466415	0.189221	1.26842	-1.06167	-0.770527	0.127453	-0.714595	-2.829	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	-0.722773	-0.849028	2.37812	-0.512364	-0.0808456	-0.30792	-0.183195	0.528321	0.682382	2.2368	2.97896	3.15148	3.21506	4.25773	-0.365099	15
293	0.861021	-0.908122	0.630274	1.40341	-0.466415	1.19079	1.26842	-1.06167	-0.770527	-1.0953	-0.714595	-2.829	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	-0.722773	-0.849028	2.37812	-0.512364	-0.0808456	-0.30792	-0.183195	0.528321	0.682382	2.2368	2.97896	3.15148	3.21506	4.25773	-0.365099	15
294	-1.46279	1.09759	-0.686012	1.40341	-0.466415	1.19079	-1.50644	-1.06167	-0.770527	1.35021	-0.714595	-2.829	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	-0.722773	-0.849028	2.37812	-0.512364	-0.0808456	-0.30792	-0.183195	0.528321	0.682382	-0.445612	2.97896	3.15148	3.21506	4.25773	-0.365099	15
295	0.861021	-0.908122	0.630274	1.40341	-0.466415	0.189221	1.26842	-1.06167	-0.770527	-1.0953	-0.714595	-2.829	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	-0.722773	-0.849028	2.37812	-0.512364	-0.0808456	-0.30792	-0.183195	0.528321	0.682382	2.2368	2.97896	3.15148	3.21506	4.25773	-0.365099	15
296	0.861021	-0.908122	0.630274	1.40341	-0.466415	0.189221	1.26842	-1.06167	-0.770527	-1.0953	-0.714595	-2.829	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	0.920125	-0.24916	-0.722773	-0.849028	2.37812	-0.512364	-0.0808456	-0.30792	-0.183195	0.528321	0.682382	2.2368	2.97896	3.15148	3.21506	4.25773	-0.365099	15
297	-0.881836	-0.908122	-2.0023	-1.73002	-0.466415	0.189221	-0.581487	-1.06167	-0.770527	-1.0953	1.39484	0.35233	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	1.59539	-0.631043	2.2368	-0.334594	-0.316278	3.21506	-0.234102	4.40449	16
298	-0.300884	-0.908122	-2.0023	-1.73002	-0.466415	1.19079	0.343469	-1.06167	-0.770527	-1.0953	1.39484	0.35233	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	1.59539	-0.631043	2.2368	-0.334594	-0.316278	3.21506	-0.234102	4.40449	16
299	0.280068	-0.908122	-2.0023	-1.73002	-0.466415	1.19079	0.343469	-1.06167	-0.770527	-1.0953	1.39484	0.35233	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	1.59539	-0.631043	2.2368	-0.334594	-0.316278	3.21506	-0.234102	4.40449	16
300	-0.300884	-0.908122	-2.0023	-1.73002	-0.466415	0.189221	-0.581487	-1.06167	-0.770527	-1.0953	1.39484	0.35233	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	1.59539	-0.631043	2.2368	-0.334594	-0.316278	3.21506	-0.234102	4.40449	16
301	-0.300884	-0.908122	-2.0023	-1.73002	-0.466415	0.189221	-0.581487	-1.06167	-0.770527	-1.0953	1.39484	0.35233	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	1.59539	-0.631043	2.2368	-0.334594	-0.316278	3.21506	-0.234102	4.40449	16
302	0.280068	-0.908122	-2.0023	-1.73002	-0.466415	0.189221	-0.581487	-1.06167	-0.770527	-1.0953	1.39484	0.35233	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	1.59539	-0.631043	2.2368	-0.334594	-0.316278	3.21506	-0.234102	4.40449	16
303	-1.46279	1.09759	-2.0023	-1.73002	-0.466415	-0.812347	-1.50644	-1.06167	-0.770527	-1.0953	1.39484	0.35233	0.978473	0.260106	-0.270705	-0.429796	4.74781	-0.24916	0.920125	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	2.66246	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	2.0197	17
304	-2.04374	1.09759	-2.0023	-1.73002	-0.466415	-1.81392	1.26842	-1.06167	-0.770527	-1.0953	1.39484	0.35233	-1.08607	1.3108	1.16216	-0.429796	4.74781	-0.24916	0.920125	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	2.66246	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	2.0197	17
305	-1.46279	1.09759	-2.0023	-1.73002	-0.466415	-1.81392	-1.50644	-1.06167	-0.770527	-1.0953	1.39484	0.35233	-1.08607	1.3108	1.16216	-0.429796	4.74781	-0.24916	0.920125	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	2.66246	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	2.0197	17
306	-1.46279	1.09759	-2.0023	-1.73002	-0.466415	-0.812347	1.26842	-1.06167	-0.770527	-1.0953	1.39484	0.35233	0.978473	0.260106	-0.270705	-0.429796	4.74781	-0.24916	0.920125	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	2.66246	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	2.0197	17
307	-2.04374	-0.908122	-2.0023	-1.73002	-0.466415	-1.81392	-1.50644	-1.06167	-0.770527	-1.0953	-0.714595	-2.829	-1.08607	-0.790586	-1.70357	-0.429796	-0.209937	-0.24916	-1.08327	-0.24916	-0.722773	-0.849028	-0.419131	-0.512364	-0.0808456	-0.30792	-0.183195	-0.538748	-0.631043	-0.445612	-0.334594	-0.316278	-0.310023	-0.234102	-0.365099	0
