	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	estado
96	1.79068	1.30979	-0.31683	0.32035	-0.08661	-1.73054	-1.46852	0.45734	0.25373	1.46296	-0.03378	1.04598	-0.39243	0.52554	1.15227	-0.48223	1.39877	-0.69932	0.93626	1.13693	-0.49146	1.32239	-0.59490	0.72357	1.21259	v/at
97	1.94297	1.47166	-0.29099	0.35696	-0.19305	-1.77302	-1.41125	0.42564	-0.05387	1.79697	-0.00709	1.10124	-0.36586	0.58415	1.20429	-0.77215	1.56686	-0.24597	1.04800	1.25376	-0.61272	1.50679	-0.35480	0.83104	1.31695	v/at
98	0.10392	-0.53462	0.70724	0.52020	-0.67677	-0.09693	-0.01317	-0.23404	-0.00781	0.25564	0.33658	-0.41528	0.35634	-0.45185	0.06036	0.63290	-0.56512	0.31995	-0.56090	-0.05059	0.69834	-0.51332	0.36491	-0.49427	-0.11479	v/at
99	0.24366	1.34097	-0.74665	-1.12749	-1.70614	0.02414	1.18080	0.98913	0.85115	1.42121	-0.22708	-0.66248	0.69122	-0.59994	-0.78362	0.33380	-0.94970	0.66255	-0.74404	-1.09212	0.44759	-0.92751	0.64811	-0.65711	-1.06157	ac
100	-0.06397	1.17147	-0.35427	-0.86020	-1.42616	0.19021	0.96182	1.12244	0.29753	1.08498	0.04353	-0.70454	0.73253	-0.61532	-0.89718	0.62822	-0.94644	0.71057	-0.74952	-1.21737	0.72120	-0.93833	0.69286	-0.67580	-1.05793	ac
101	-1.88270	-1.37731	-1.42545	-1.01542	-0.54742	1.92056	2.55163	0.60459	0.36022	-0.85816	-0.25070	-0.74542	0.70630	-0.62709	-1.22837	0.09400	-1.00440	0.68121	-0.76062	-1.63348	0.24076	-1.00153	0.68398	-0.68620	-1.41986	ac
102	-0.71447	0.40504	-0.38906	-1.09095	-1.10992	-0.00463	1.30235	1.20998	1.02394	0.64259	-1.64204	-1.07799	0.60320	-0.66122	-1.87435	-1.04892	-1.15989	0.63671	-0.77009	-2.26323	-0.91064	-1.09475	0.67563	-0.69104	-2.15762	ac
103	-0.55475	-0.49945	-0.03244	-0.51697	0.79059	1.60989	0.31051	-0.97110	-0.88600	-0.73976	-2.38574	-0.92183	0.63416	-0.64608	-0.92584	-1.91921	-1.03970	0.65860	-0.75767	-1.18684	-2.70835	-0.92231	0.70881	-0.67242	-0.93466	ac
104	-0.39280	-0.62340	0.06062	-0.72054	0.38380	1.34071	0.93221	-0.55385	-0.55470	-0.67306	-2.08167	-0.86555	0.65783	-0.64303	-0.83411	-1.62654	-1.00969	0.67417	-0.75848	-1.05929	-2.40049	-0.92725	0.71213	-0.67743	-0.95100	ac
105	-0.29659	-0.02293	-0.37324	-0.79972	0.23451	1.66953	1.06700	-1.21671	-0.53413	-0.51139	-2.14151	-0.90647	0.65914	-0.64327	-0.95977	-1.72628	-1.02769	0.67687	-0.75617	-1.18752	-2.47307	-0.93207	0.72124	-0.67399	-1.01123	ac
106	0.54036	0.39516	0.39785	-0.64081	-0.25718	0.52105	0.81801	-0.62449	-0.57435	0.39337	-1.75286	-0.71069	0.53824	-0.57841	-0.31685	-1.55428	-0.83131	0.54850	-0.69142	-0.44821	-2.08690	-0.72939	0.61135	-0.60652	-0.39314	ac
107	-1.30856	-1.76255	-0.80213	-0.13189	1.33903	1.68198	0.66669	-1.00568	-0.63713	-1.46932	-1.38690	-0.86707	0.57951	-0.64282	-0.65426	-1.10906	-0.94949	0.61435	-0.74896	-0.69684	-1.55129	-0.91542	0.65855	-0.67301	-0.83824	ac
108	-1.01179	-1.56679	-0.78027	-0.67900	1.03597	1.64142	0.79774	-0.45437	-0.30044	-1.20833	-1.26727	-0.75065	0.66303	-0.62786	-0.68002	-0.87705	-0.97834	0.65819	-0.75463	-1.00436	-1.49487	-0.91475	0.69414	-0.67608	-0.91822	ac
109	-0.53222	0.39788	-0.66866	-1.11919	-0.01680	1.48582	0.89869	0.03088	-0.30284	-0.21972	-1.47978	-0.86133	0.67594	-0.63881	-0.94736	-1.07833	-1.01054	0.67916	-0.75674	-1.18153	-1.63947	-0.94363	0.71197	-0.67703	-1.07172	ac
110	-0.82594	-0.32032	-0.60985	-1.14281	-0.30358	1.52395	1.41016	0.08477	0.30851	-0.57229	-1.29150	-0.91396	0.65537	-0.65054	-1.25088	-0.91642	-1.05383	0.67475	-0.76480	-1.60278	-1.52946	-1.00726	0.70343	-0.68666	-1.45116	ac
111	-0.74888	-0.73129	-0.12151	-0.74048	0.83260	2.12743	0.67260	-1.49650	-0.90779	-0.88170	-1.46672	-0.88596	0.67772	-0.63604	-0.91762	-1.14608	-0.99548	0.68728	-0.74892	-1.06491	-1.74002	-0.91026	0.72218	-0.67015	-0.92280	ac
112	-0.55792	-0.39594	-0.62778	-0.49806	1.43950	1.37425	0.09997	-1.12689	-0.87334	-0.84423	-1.57764	-0.72334	0.70497	-0.60125	-0.52142	-1.30295	-0.89414	0.68167	-0.72348	-0.76457	-1.97827	-0.78999	0.72252	-0.64107	-0.59945	ac
113	-0.74447	-0.44548	-0.62253	-0.69825	0.26998	1.80992	0.92391	-0.69197	-0.49900	-0.64894	-1.54085	-0.97849	0.60736	-0.65001	-1.20387	-1.18857	-1.05829	0.62822	-0.75718	-1.33871	-1.91004	-0.98247	0.67589	-0.67746	-1.25212	ac
114	-1.52471	-1.57318	-1.00306	-1.06781	0.32326	1.98985	1.26827	0.10133	0.36174	-1.17390	-1.38705	-0.86087	0.66602	-0.64738	-1.24479	-1.11398	-1.02220	0.67290	-0.76415	-1.49066	-1.81529	-0.99439	0.69917	-0.68807	-1.45605	ac
115	-1.75824	-2.58128	-1.42147	-0.44658	2.80730	2.33916	-0.07389	-1.02763	-0.97513	-2.18833	-1.62626	-0.90234	0.64062	-0.63760	-0.89014	-1.75814	-0.88673	0.59297	-0.72912	-0.68664	-2.13261	-0.85062	0.66733	-0.66220	-0.68177	ac
116	-1.41650	-1.80725	-0.95843	-0.64964	0.64872	2.06184	1.54065	-0.48517	-0.19864	-1.53437	-1.40263	-0.83401	0.67800	-0.64233	-1.04680	-1.04880	-1.00979	0.67617	-0.76141	-1.23837	-1.64942	-0.96908	0.70303	-0.68515	-1.23528	ac
117	-0.67197	-0.18843	-0.75169	-0.83500	-1.00236	1.17482	2.16393	0.85883	-0.10422	-0.13991	-1.92802	-1.07642	0.61465	-0.66191	-1.96563	-1.71091	-1.13471	0.65542	-0.76892	-2.05307	-2.28641	-1.06605	0.69828	-0.68850	-1.93465	ac
118	-0.40918	-0.08388	-0.54731	-0.66520	-0.07138	0.34571	0.57532	0.77157	0.13910	0.06059	-1.86347	-0.85775	0.69270	-0.63380	-0.99270	-1.40353	-0.97654	0.73466	-0.74676	-1.24428	-2.14843	-0.95235	0.72357	-0.67835	-1.19567	ac
119	-1.66038	-1.85710	-1.33027	-0.97329	0.16249	2.33654	1.82196	0.17658	0.25070	-1.50059	-1.72355	-0.93496	0.67098	-0.64762	-1.40230	-1.39447	-1.04526	0.68751	-0.76216	-1.52914	-1.93587	-1.02479	0.70275	-0.68838	-1.62496	ac
120	-2.32531	-1.58394	-1.81108	-1.11610	1.03864	2.16397	1.35326	0.37118	0.33654	-1.75783	-1.73267	-0.92655	0.63561	-0.65412	-1.26703	-1.40833	-1.06107	0.64632	-0.76710	-1.41367	-2.19504	-1.02490	0.68288	-0.68931	-1.46701	ac
121	-0.79206	-1.91623	0.13482	0.54570	0.17322	0.27896	0.96142	-0.15714	-0.05079	-1.00725	-0.29092	-0.99755	0.54091	-0.65170	-1.31603	0.39922	-1.04779	0.56799	-0.75603	-1.29190	-0.72294	-0.99209	0.62382	-0.67882	-1.35092	v/at
122	-0.81090	-1.07766	0.55557	0.63915	0.11280	-0.13394	0.98488	-0.50051	-0.40356	-0.50969	-0.40814	-0.97598	0.54475	-0.65154	-1.16177	0.20976	-1.02581	0.58617	-0.75775	-1.06741	-0.79283	-0.96825	0.63645	-0.67928	-1.12687	v/at
123	-2.19225	-2.81361	-0.84648	0.32537	1.42844	1.14797	1.17785	0.16108	-0.34256	-2.18558	-0.54775	-1.00487	0.54668	-0.65562	-1.39657	0.00020	-0.98569	0.52965	-0.74886	-1.19177	-0.99440	-0.98949	0.62908	-0.68246	-1.37733	v/at
124	-2.06600	-2.35049	-1.41630	-0.39111	-0.36579	0.85521	2.54596	1.14563	1.16219	-1.39483	-0.86268	-1.11935	0.57883	-0.66502	-2.38633	-0.10914	-1.15046	0.59799	-0.76642	-2.39622	-1.38955	-1.10233	0.66126	-0.69119	-2.33798	v/at
125	-1.71295	-0.59176	-2.30401	-1.74720	-1.85819	0.91312	1.97758	2.59072	3.27688	-0.45400	1.48088	-0.93917	0.43959	-0.59250	-1.34162	1.95178	-0.84977	0.26366	-0.55049	-0.98536	1.54464	-0.89017	0.38088	-0.53768	-1.43360	hid
126	-1.55581	-0.38422	-2.37804	-1.79639	-1.52993	0.77863	1.38973	2.44637	3.20325	-0.17434	2.14691	-0.88341	0.32255	-0.52293	-1.66639	2.50389	-0.78657	0.18114	-0.49706	-1.06223	2.19116	-0.84900	0.32774	-0.51021	-1.40521	hid
127	-2.05893	-1.07149	-2.70165	-1.74882	-1.00482	1.10128	1.14122	1.72679	3.94016	-0.97481	2.07328	-0.98057	0.50123	-0.64002	-1.86907	3.03529	-0.75710	0.09780	-0.56080	-1.75635	2.21733	-0.88185	0.44046	-0.60624	-1.81829	hid
128	0.49211	0.23410	1.11084	1.06156	-0.56612	-1.36789	-0.82749	0.33624	0.26929	0.27866	0.18611	1.71193	-3.08172	2.41064	0.97449	0.38607	1.46322	-3.18975	2.24683	0.90407	0.14477	1.47090	-2.71092	2.02626	0.97416	v/at
129	0.16868	-0.21419	0.78123	1.14511	-0.27275	-0.95214	-0.73729	0.24365	0.28924	-0.33572	-0.67947	1.35629	-1.76944	1.25017	1.01569	-0.70692	1.36545	-1.71857	1.36016	1.00666	-0.88281	1.19449	-1.53382	1.08731	1.00605	v/at
130	-1.36792	-0.03838	-2.26922	-1.57237	-0.67010	0.40321	1.14952	1.99241	2.35741	-0.12199	1.15452	-0.83613	0.32827	-0.54178	-1.43001	1.72079	-0.78562	0.09658	-0.52268	-0.95951	1.07795	-0.81956	0.34839	-0.54752	-1.41307	hid
131	0.90587	1.45507	0.07685	-0.05173	-0.68445	-0.75964	-0.40176	0.05238	-0.29683	1.67793	0.45836	-0.17490	-0.09853	-0.17292	0.16779	0.35181	-0.49778	0.08696	-0.45644	-0.09881	0.51057	-0.25662	0.04313	-0.26670	0.10032	v/at
132	-2.19486	-1.39450	-2.78728	-1.96451	-2.27507	1.49326	2.47852	2.64380	4.24037	-0.99975	1.74872	-1.05116	0.53143	-0.63920	-1.84593	1.77654	-1.01361	0.60741	-0.73007	-1.51609	1.45735	-1.03531	0.61737	-0.66340	-1.77248	hid
133	-1.66354	-0.41102	-2.36154	-1.68601	-1.12332	0.76801	1.25933	2.05160	3.09843	-0.41091	2.24630	-0.90964	0.41593	-0.60618	-1.71530	1.81363	-0.66802	0.24748	-0.59645	-0.58877	1.88040	-0.81677	0.43920	-0.60550	-1.18098	hid
134	-1.50752	-0.35755	-2.13466	-1.66923	-1.42141	0.68787	1.47138	2.38625	2.87894	-0.22903	2.02046	-0.96425	0.44974	-0.60725	-1.62669	2.43361	-0.81822	0.36448	-0.63406	-0.84250	1.95692	-0.90133	0.44922	-0.59205	-1.37293	hid
135	-0.07266	0.64656	-0.52669	-1.04251	-0.59766	-0.11841	0.90372	1.11915	0.72319	0.43120	-0.14173	-0.68852	0.43237	-0.54545	-0.57697	0.27187	-0.75657	0.28682	-0.57427	-0.60909	0.14567	-0.75695	0.39395	-0.54125	-0.71815	ac
136	-0.36895	-0.04151	-0.57485	-1.21526	-0.96768	0.75828	0.91569	0.68372	0.69001	0.74295	0.67703	-0.87725	0.65779	-0.63992	-1.27646	0.91952	-0.96651	0.72187	-0.74891	-1.54372	1.11075	-0.95840	0.69754	-0.67687	-1.30659	ac
137	-1.22880	-1.09747	-1.26234	-0.94718	-0.54488	1.76787	1.12239	0.12941	0.97316	-0.54043	0.40247	-0.96671	0.63649	-0.65293	-1.33945	0.52710	-1.06519	0.67217	-0.76350	-1.53599	0.61084	-1.02160	0.69393	-0.68600	-1.45798	ac
138	-0.41993	-0.45624	-0.71756	0.29574	0.33257	-0.78018	-0.61396	0.98149	1.00733	-0.36113	0.20743	0.10532	-0.43009	-0.04658	0.26665	0.45299	0.88713	-1.88397	0.95551	0.61449	0.12868	0.39333	-0.82716	0.24491	0.39960	v/at
139	-0.29330	0.10498	-0.78906	0.06795	0.61062	-0.78892	-0.97491	0.72999	0.67642	0.13162	0.70070	0.11393	-0.36874	-0.01003	0.44523	0.65769	0.89675	-1.35036	0.82882	0.77095	0.60463	0.35376	-0.62960	0.21528	0.59477	v/at
140	0.24450	0.26751	-0.64754	0.06564	0.22596	-0.98395	-0.86569	0.90678	0.72077	0.35665	0.46159	0.47183	-0.99189	0.44640	0.53723	0.67545	1.20253	-2.28094	1.46249	0.72044	0.46492	0.69280	-1.30323	0.68174	0.62733	v/at
141	0.62296	0.75585	-0.76922	0.00271	0.22850	-1.25225	-1.25333	0.93153	0.71925	0.80625	0.83185	0.92791	-1.47561	0.93880	0.75701	0.85464	1.58058	-2.66323	2.01923	0.89675	0.84509	1.05918	-1.78082	1.21505	0.80333	v/at
142	0.31279	0.47923	0.50261	0.63401	0.34679	-0.87304	-1.26345	-0.14253	-0.40906	0.61641	0.71643	0.21750	-0.66916	0.44863	0.55582	0.57403	0.46527	-0.90589	0.57091	0.79803	0.90876	0.38740	-0.70235	0.45074	0.67525	v/at
143	0.93039	1.08694	-0.28255	0.26351	0.68627	-1.21351	-1.38591	0.42550	-0.14823	0.57197	0.27695	0.97988	-1.09222	0.82810	1.02124	-0.09534	1.35437	-1.46362	1.32241	1.14212	0.16114	1.09653	-1.27755	0.99137	1.05841	v/at
144	1.12962	0.04755	1.01643	0.74340	-0.69751	-0.88983	-0.69560	-0.27845	-0.42675	1.19524	0.30646	0.21053	-0.15610	0.10889	0.62535	0.39844	-0.06882	-0.26334	0.04554	0.41360	0.65642	0.18979	-0.42629	0.26457	0.54218	v/at
145	0.95550	0.74325	-0.39845	0.13499	-0.00036	-1.13684	-1.19900	0.61607	0.51203	0.83553	0.80414	1.04447	-1.37744	0.90932	0.83782	0.53052	1.73858	-2.25599	1.86932	0.99386	0.59151	1.26183	-1.61230	1.17206	0.94156	v/at
146	1.96737	1.27357	-0.16397	0.30338	-0.31159	-1.94522	-1.55675	0.68906	0.26841	1.84909	0.73718	1.26003	-1.53388	1.15955	1.03333	0.21570	1.92793	-2.63226	2.25896	1.19280	0.31548	1.76530	-2.22474	1.81815	1.17001	v/at
147	0.99821	1.02631	-0.24272	0.30612	0.54136	-1.29402	-1.43034	0.28992	-0.11473	0.86504	0.53424	0.54002	-0.74368	0.36088	0.76329	0.11494	1.21125	-1.73207	1.19416	1.00126	0.15990	0.93390	-1.22814	0.79830	0.93339	v/at
148	1.14421	0.51064	0.73698	0.76591	-0.43819	-1.39142	-0.84442	0.08130	0.02688	0.83366	0.42296	0.88290	-1.18330	0.78055	0.92089	0.21246	1.04566	-1.80463	1.22386	0.95993	0.17018	1.06826	-1.54183	1.09214	0.98319	v/at
149	1.31449	1.24671	-0.73466	-0.22560	0.01128	-1.50711	-1.43057	0.71263	0.63229	1.64525	0.99385	0.65069	-0.96367	0.54110	0.71050	0.63080	1.53015	-2.13085	1.65610	0.93914	0.65269	1.07576	-1.47876	1.05157	0.89243	v/at
150	0.32756	0.56993	-0.86476	-0.08500	0.48353	-1.27288	-1.25510	0.90917	0.84513	0.69985	0.89928	0.22176	-0.47458	0.06100	0.46157	0.85110	1.06346	-1.67220	1.04477	0.71959	0.76422	0.49888	-0.81742	0.36004	0.59908	v/at
151	0.99857	1.02116	-0.78612	-0.29290	0.01783	-1.34983	-1.33470	0.96883	0.80346	1.35463	1.10006	0.86570	-1.42885	0.86403	0.65653	1.11798	1.63839	-2.94002	2.20555	0.79973	1.04673	1.06076	-1.87092	1.27504	0.71832	v/at
152	0.77028	0.68800	-0.06562	-1.01838	-0.58068	0.53438	0.98903	-0.48031	-0.20779	0.82253	0.12637	-0.81482	0.60171	-0.61901	-0.59777	0.60476	-0.93371	0.57523	-0.72024	-0.80947	0.70966	-0.84433	0.65161	-0.63879	-0.74509	ac
153	0.61233	-0.42309	1.35734	1.18060	-0.41031	-0.99242	-0.87321	-0.51756	-0.52762	0.85597	0.49505	0.71899	-0.79203	0.60436	0.86336	0.46331	0.45654	-0.96909	0.52500	0.72295	0.63860	0.70002	-0.96198	0.67089	0.78855	v/at
154	0.03218	-0.03774	-0.14086	-0.77786	-0.98450	0.74682	1.39396	0.37519	0.03990	0.31426	-0.26090	-0.87436	0.20677	-0.39726	-1.53640	0.20916	-0.89985	-0.03305	-0.31131	-1.53344	0.41755	-0.78502	0.00344	-0.18208	-1.43508	ac
155	0.81429	1.31544	-0.78359	-1.17663	-0.55360	0.08696	0.77284	0.52481	0.26338	0.81533	-0.00863	-0.62655	0.66336	-0.60515	-0.39901	0.64430	-0.83860	0.72204	-0.72488	-0.64723	0.50277	-0.83098	0.67291	-0.65618	-0.59267	ac
156	0.43566	0.53315	0.00288	-1.12196	-0.86771	0.64956	1.52101	-0.03283	-0.35217	0.87207	-1.13032	-0.95779	0.61627	-0.64842	-1.02844	-0.48229	-1.02856	0.63858	-0.75588	-1.06112	-0.46017	-0.95785	0.69163	-0.67613	-1.05578	ac
157	0.40888	0.39990	-0.03315	0.26359	-0.34092	-0.73601	-0.35530	0.41883	0.34132	0.42241	-0.35860	0.46500	0.23300	-0.07409	0.88723	-0.85797	0.88018	0.55353	0.32513	0.94250	-0.60506	0.58486	0.25249	-0.00094	0.91511	v/at
158	0.41762	0.09282	0.21709	0.70547	0.00352	-0.57424	-0.20198	-0.38387	-0.19916	0.02200	-0.69981	0.64294	0.27651	-0.01496	0.93727	-1.16643	1.05030	0.57777	0.43177	1.02094	-0.91437	0.76995	0.23913	0.09002	0.99011	v/at
159	-0.51446	-1.72812	1.81536	2.03138	0.33215	-0.70472	-0.38394	-0.76061	-0.84845	-0.97422	-0.65616	-0.23459	0.40458	-0.44231	0.39822	-0.85017	-0.29557	0.58288	-0.49363	0.40212	-0.67570	-0.21011	0.46017	-0.44701	0.42106	v/at
160	-0.57844	-1.57638	0.88119	1.45233	0.69099	0.17884	-0.03355	-1.34580	-0.85518	-1.20283	-0.04961	-0.30419	0.24274	-0.39587	0.23069	-0.07626	-0.22744	0.30431	-0.42103	0.43248	-0.03844	-0.22804	0.32209	-0.39231	0.33659	v/at
161	0.88866	0.71324	-0.38950	0.10850	-0.56103	-1.31587	-0.56799	0.71786	0.57391	1.32471	0.06300	0.70778	-0.38921	0.21872	0.90420	-0.13957	1.12164	-0.86789	0.64817	0.90645	-0.15563	0.86272	-0.54380	0.33764	0.95629	v/at
162	1.52858	1.04710	0.15816	0.30963	-0.32060	-1.47067	-0.89507	0.22346	-0.13250	1.52457	0.02667	0.69321	0.12616	0.11655	1.05499	-0.74917	0.76454	0.44012	0.29706	1.02855	-0.34782	0.74735	0.19269	0.17897	1.06533	v/at
163	1.45149	1.56964	-0.14565	0.07554	-0.34835	-1.44611	-0.74724	0.53674	0.07696	1.35686	0.47271	1.10550	-0.96718	0.71735	1.00833	0.11068	1.35504	-1.13248	0.91230	1.00351	0.16390	1.24399	-0.99060	0.79652	1.05796	v/at
164	1.00971	0.66504	-0.10497	0.29214	-0.24078	-1.13043	-0.37782	0.49577	0.03906	0.76690	0.31624	0.64189	-0.33531	0.14765	0.87640	-0.12415	0.86209	-0.38102	0.30778	0.89522	-0.04742	0.75454	-0.35243	0.20933	0.94142	v/at
165	0.82304	0.63202	0.08203	0.36532	-0.27567	-0.69864	-0.30104	0.01573	-0.02093	0.42686	-0.02533	0.61282	0.28369	0.07717	1.00188	-0.99317	0.52671	0.58035	0.11875	0.90747	-0.45990	0.60502	0.29466	0.11015	0.96244	v/at
166	0.91227	0.69479	0.01873	0.46138	-0.24892	-1.06011	-0.46027	0.29952	-0.00568	0.63222	0.37998	0.65631	-0.21674	0.11375	0.91340	0.01256	1.05344	-0.43896	0.41544	0.93719	0.20782	0.83496	-0.30322	0.19570	0.93532	v/at
167	0.74270	0.01253	1.21738	-0.34966	0.11534	0.55609	-0.14008	-1.22032	-0.86715	0.37627	0.17264	-0.32888	0.75959	-0.49645	0.24039	0.25099	-0.50381	0.90286	-0.60195	0.03299	0.61878	-0.46976	0.77127	-0.57101	0.09906	v/at
168	-1.31643	-1.50744	-1.41889	-0.72817	0.48941	0.48662	1.05423	1.37435	0.34868	-0.39709	1.33537	-0.96009	0.59636	-0.64483	-1.08791	0.69327	-0.37456	0.64429	-0.62254	-0.23660	0.98148	-0.64616	0.65193	-0.62189	-0.33674	v/at
169	0.92709	0.02667	0.78054	1.33278	-0.01576	-1.39881	-1.04034	-0.58709	-0.45728	0.74799	0.28853	0.59802	-0.00462	0.04444	0.96615	0.07941	0.56694	0.07978	0.10481	0.94110	0.40767	0.59596	-0.02755	0.04338	0.93065	v/at
170	0.98670	0.83531	-0.14983	0.29853	-0.55844	-1.32939	-0.52449	0.41251	0.29890	1.29977	0.41769	0.79182	-0.43899	0.26572	0.95527	0.26611	1.25305	-1.02002	0.78955	0.96967	0.35871	0.99557	-0.69556	0.44846	0.96994	v/at
171	0.90185	0.88062	-0.38570	0.12376	-0.45191	-1.23494	-0.62512	0.76085	0.58082	0.99287	0.68502	0.80473	-0.45812	0.30744	0.88881	0.30128	1.33061	-0.62405	0.79562	0.94373	0.50021	1.00075	-0.57059	0.42684	0.95422	v/at
172	1.76094	0.81143	0.08039	0.66183	-0.34831	-1.47240	-0.82222	-0.12124	-0.37565	1.53464	0.20143	0.84501	0.02681	0.19210	1.08211	-0.53186	0.78366	0.51983	0.31145	1.06950	-0.03878	0.90878	0.19190	0.29331	1.09416	v/at
173	0.83819	1.39081	0.40914	-0.69392	-1.86282	-0.44241	1.14170	0.96910	0.26231	1.41026	0.18099	-0.75023	0.63078	-0.63271	-0.53166	0.67365	-0.97356	0.63400	-0.75825	-0.90547	0.81553	-0.91116	0.67011	-0.67432	-0.86110	ac
174	1.43125	0.94222	-0.04258	0.40334	-0.31956	-1.29210	-0.81147	0.23652	-0.05410	1.20649	0.53409	1.16835	-0.56007	0.63799	1.11613	-0.14773	1.41597	-0.42786	0.91229	1.17634	0.15209	1.34786	-0.58472	0.79497	1.19646	v/at
175	1.50887	0.85474	0.59722	0.61823	-0.64489	-1.58234	-0.94410	0.07902	-0.06325	1.56269	0.55596	0.86030	-0.40981	0.30168	1.01379	0.33836	0.93141	-0.43484	0.46344	1.01261	0.47915	0.86994	-0.43085	0.33511	1.00524	v/at
176	1.76859	0.74360	0.56038	0.88036	-0.43264	-1.74644	-1.03730	-0.28843	-0.27916	1.58945	0.29580	0.94064	-0.21858	0.32918	1.10069	-0.29992	0.96062	0.12049	0.45503	1.13459	0.08020	1.07806	-0.12685	0.45919	1.15281	v/at
177	1.66284	0.99515	0.04392	0.54021	-0.30900	-1.36780	-0.88309	-0.06303	-0.15015	1.27307	-0.10648	1.17948	0.14792	0.45205	1.24517	-0.95279	1.31013	0.63882	0.78430	1.21325	-0.55347	1.31656	0.26538	0.61364	1.27645	v/at
178	0.66345	1.62163	0.64382	-1.00784	-1.98608	-0.60825	0.84586	1.09201	0.50470	1.94975	-0.66835	-0.85538	0.65916	-0.64233	-0.94948	-0.03977	-1.02472	0.66649	-0.76175	-1.20551	-0.03644	-0.97707	0.68623	-0.68262	-1.16791	ac
179	0.87971	1.66578	0.07898	-1.29800	-1.57354	-0.05137	1.28144	0.41315	0.06958	1.83855	-0.81068	-0.67498	0.77797	-0.59711	-0.64965	-0.09696	-0.88009	0.79214	-0.72417	-0.91950	-0.21447	-0.87482	0.75895	-0.66250	-0.90389	ac
180	1.01874	1.45121	0.11906	-1.08684	-0.94077	-0.55038	0.91992	0.30453	0.19417	1.48170	-0.17134	-0.23057	0.80996	-0.51257	-0.00732	0.68841	-0.52678	0.88828	-0.64968	-0.32963	0.47390	-0.65050	0.76089	-0.63167	-0.32102	ac
181	1.34880	1.78472	0.07931	-0.78193	-1.38444	-0.37940	0.03054	0.90775	0.01666	1.76201	-0.14455	-0.26734	1.04479	-0.45084	-0.17837	0.57103	-0.59470	1.01280	-0.62742	-0.46402	0.64772	-0.67492	0.82564	-0.61036	-0.42588	ac
182	-0.40687	-0.67057	0.77042	1.15634	0.88635	-0.29271	-0.71894	-0.97756	-0.58628	-0.80025	-0.99425	0.44161	0.01249	0.00906	0.90397	-0.76873	0.30577	-0.05249	-0.01995	0.81806	-0.80602	0.36745	-0.04609	-0.00457	0.84065	v/at
183	0.41710	0.22761	0.71010	0.84230	0.43266	-0.53953	-1.02489	-0.72876	-0.47973	-0.04059	-0.41454	1.11020	-0.44019	0.64791	1.22311	-0.38568	1.01030	-0.55990	0.73545	1.12758	-0.30044	1.04809	-0.62885	0.67327	1.16076	v/at
184	-0.09001	0.42870	-0.33843	-0.24704	2.14867	-0.01062	-1.71873	-0.23421	-0.52177	-0.63079	-0.91735	0.27689	0.10371	-0.06446	0.71429	-0.50174	0.47278	-0.36597	0.17190	0.75458	-0.66431	0.32311	-0.18162	0.02579	0.73125	v/at
185	0.91960	0.43008	0.50818	0.79330	0.57616	-0.73461	-1.46865	-0.77124	-0.55393	0.36216	-0.57178	1.12978	-0.13480	0.54920	1.24364	-0.63178	1.15211	-0.16493	0.66392	1.17664	-0.61397	1.18682	-0.26551	0.62163	1.25166	v/at
186	0.14462	-0.20602	0.80502	1.10036	0.49734	-0.39947	-1.01064	-0.88533	-0.52376	-0.33502	-0.75622	0.77872	-0.15214	0.31192	1.09487	-0.58780	0.67093	-0.23893	0.34898	1.00798	-0.60623	0.73074	-0.29738	0.35151	1.04862	v/at
187	-0.16533	-1.07413	0.81863	1.03816	0.74552	-0.19326	-0.83580	-0.81527	-0.42155	-0.72126	-1.15773	0.45103	-0.07498	0.01500	0.87297	-0.98375	0.38269	-0.11836	0.02625	0.81874	-1.00773	0.40227	-0.10562	0.00747	0.83252	v/at
188	-0.08377	0.47107	0.24007	0.36103	1.24276	-0.06105	-1.14382	-0.75683	-0.70696	-0.40406	-0.93036	0.31140	0.24419	-0.05728	0.82501	-1.11542	0.52263	0.28428	0.14922	0.94450	-0.99703	0.49307	0.14771	0.08933	0.91493	v/at
189	-0.10208	-0.30642	0.45438	0.36948	1.77973	0.28377	-1.48639	-1.15594	-0.91238	-0.74081	-0.44211	0.67620	0.15166	0.14434	1.01930	-0.15961	0.64953	-0.38078	0.33800	0.91278	-0.25797	0.60532	-0.20911	0.17619	0.93851	v/at
190	0.18751	1.01861	0.50428	0.60361	1.16399	-0.62509	-1.55809	-0.44525	-0.61005	-0.34222	-0.84091	0.78854	0.00418	0.24682	1.07493	-0.78337	0.87119	-0.18796	0.38850	1.03621	-0.91782	0.82169	-0.15720	0.27596	1.07858	v/at
191	0.58136	0.43054	0.10943	-0.99918	0.99391	1.71019	-0.46022	-1.35909	-1.02937	-0.37566	-1.89390	-0.19820	0.80972	-0.41749	0.31208	-1.44806	-0.34061	0.69292	-0.47793	0.16624	-1.49625	-0.31128	0.71195	-0.47070	0.20437	v/at
192	-0.00628	0.76677	-0.93870	-1.17599	-1.78846	0.48868	1.83409	1.32285	0.97449	0.62578	-1.53952	-0.98590	0.58187	-0.64176	-1.53388	-0.74677	-1.09668	0.62355	-0.76022	-1.76940	-0.98515	-1.02772	0.64238	-0.67297	-1.62127	ac
